title,company,location,posted,description,applicants,work_mode,link,data_coleta
Data Scientist - Junior,Equifax,"Barueri, São Paulo, Brazil",5 days ago,"Funções que serão desempenhadas:Desenvolvimento de modelos estatísticos customizados entre outros desafios de análise preditiva;Busca constante por melhoria nos processos e inovações em relação à modelagem.Requisitos necessários:Ensino superior em cursos como Estatística, Matemática, Engenharias, Física e cursos correlatos;Conhecimento em princípios de estatística e aprendizado de máquina;Experiência prévia em manipulação e análise de dados;Experiência prévia em modelagem preditiva;Conhecimento em programação (exemplos de ferramenta: Python ou R).ATENÇÃO!Para essa vaga, o modelo de trabalho é híbrido, sendo presencial três vezes por semana em nosso escritório em Barueri/SP - por isso, o profissional precisa residir em São Paulo ou região de fácil deslocamento.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4268449262,2025-07-23
"Senior Data Scientist - São Paulo, Bogotá  or Ciudad de México",Johnson & Johnson Innovative Medicine,"São Paulo, São Paulo, Brazil",2 weeks ago,"At Johnson & Johnson, we believe health is everything. Our strength in healthcare innovation empowers us to build a world where complex diseases are prevented, treated, and cured, where treatments are smarter and less invasive, and solutions are personal. Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity. Learn more at https://www.jnj.comJob FunctionData Analytics & Computational SciencesJob Sub FunctionData ScienceJob CategoryScientific/TechnologyAll Job Posting Locations:Bogotá, Distrito Capital, Colombia, São Paulo, BrazilJob DescriptionOur expertise in Innovative Medicine is informed and inspired by patients, whose insights fuel our science-based advancements. Visionaries like you work on teams that save lives by developing the medicines of tomorrow.Join us in developing treatments, finding cures, and pioneering the path from lab to life while championing patients every step of the way.Learn more at https://www.jnj.com/innovative-medicineWe're looking for talented and data-driven Senior Data Scientists to join our team. You'll have the opportunity to work on challenging projects involvingforecasting, clustering, LLMs, using the latest technologies and methodologies. We're seeking professionals proficient inPythonandPySpark, with experience inAWS Cloud.ResponsibilitiesCollect, clean, transform, and analyze large volumes of data.Develop and validate robust models for forecasting, clustering, and optimization, using Python and PySpark.Deploy and monitor models in production, ensuring their performance and scalability.Efficiently utilize AWS Cloud services, with practical experience in Amazon SageMaker for model development and deployment.Collaborate with engineering and product teams to integrate data solutions.Communicate insights and results clearly and concisely to non-technical stakeholders.Identify new data science application opportunities and propose innovative solutions.QualificationsBachelor's degree in Computer Science, Engineering, Statistics, Mathematics, or a related field.Proven experience with Python (libraries like Pandas, NumPy, Scikit-learn, TensorFlow/PyTorch).Practical experience with PySpark for distributed data processing.Solid experience with AWS Cloud, focusing on Amazon SageMaker. Databricks also considered.Track record in forecasting, clustering, and optimization projects.Knowledge of SQL and NoSQL databases.Ability to work independently and as part of a team.Native Portuguese or SpanishAdvanced EnglishShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4264266586,2025-07-23
Data Scientist Specialist,Banco Bradesco,"Osasco, São Paulo, Brazil",4 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Controladoria?A área de Controladoria tem a missão de garantir ao Grupo Bradesco informações gerenciais, resultados, análises e projeções com governança, bem como ser referência em análises, estudos e projeções de finanças para aumentar a qualidade e precisão das decisões tomadas pela Organização.Modelo de trabalho :Híbrido - 3x presencialUnidade: Osasco - SPComo será seu dia a dia?Sendo Data Scientist Specialist, atuará na gerência FP&A Indicadores e suas principais atividades serão:Desenvolver estudos para responder demandas de negócios, realizar diagnósticos de problemas e de performance de carteiras e identificar insights acionáveis e oportunidades de rentabilidade sustentável;Aplicar ferramentas analíticas que que suportem a área de FP&A a alavancar a rentabilidade sustentável do banco nos diversos segmentos de negócio empregando: Desenvolvimento de modelos estatísticos supervisionados e não supervisionados, elaboração de ferramentas para projeções de indicadores, condução de testes e experimentos, construção e gestão de simuladores de cenários, construção e gestão de dashboards e estudos para a geração contínua de insights acionáveis;Identificação e busca de novas fontes de dados e variáveis que adicionem valor ao negócio;Suporte no planejamento/organização/melhoria do pipeline de dados da área;Suportar as demais áreas de FP&A com estudos, insights e modelos estatísticos.Requisitos e QualificaçõesO que você precisa ter ou saber?Graduação superior completa em Engenharia, Estatística, Matemática, Ciências da Computação, Economia, Administração, Física ou áreas correlatas;Conhecimento em desenvolvimento de modelos estatísticos;Conhecimento em machine learning;Vivência com SQL;Vivência com Python;Vivência com ferramentas de visualização de dados;Vivência com Pacote Office.Será um diferencial se você tiver:Inglês nível avançado;Conhecimento em Databricks;Conhecimento em análise financeira;Conhecimento em IA generativa;Conhecimento em otimização matemática.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4269563969,2025-07-23
"Principal/Lead Data Scientist - São Paulo, Bogotá or Ciudad México",Johnson & Johnson Innovative Medicine,"São Paulo, São Paulo, Brazil",2 weeks ago,"At Johnson & Johnson, we believe health is everything. Our strength in healthcare innovation empowers us to build a world where complex diseases are prevented, treated, and cured, where treatments are smarter and less invasive, and solutions are personal. Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity. Learn more at https://www.jnj.comJob FunctionData Analytics & Computational SciencesJob Sub FunctionData ScienceJob CategoryScientific/TechnologyAll Job Posting Locations:Bogotá, Distrito Capital, Colombia, Ciudad de Mexico, Mexico, São Paulo, BrazilJob DescriptionOur expertise in Innovative Medicine is informed and inspired by patients, whose insights fuel our science-based advancements. Visionaries like you work on teams that save lives by developing the medicines of tomorrow.Join us in developing treatments, finding cures, and pioneering the path from lab to life while championing patients every step of the way.Learn more at https://www.jnj.com/innovative-medicineWe're looking for talented and data-driven Lead Data Scientist to join our team. You'll have the opportunity to work on challenging projects involvingforecasting, clustering, LLMs, using the latest technologies and methodologies. We're seeking professionals proficient inPythonandPySpark, with experience inAWS Cloud.ResponsibilitiesLead the design, development, and implementation of advanced solutions for forecasting, clustering, optimization and LLM implementations.Mentor junior and mid-level data scientists, sharing knowledge and best practices.Define and optimize data pipelines and machine learning workflows using Python and PySpark.Architect and implement scalable solutions on AWS Cloud, with advanced expertise in Amazon SageMaker and Databricks and other relevant services (e.g., S3, Lambda, Glue, Redshift).Identify and explore new technologies and approaches to solve business problems.Communicate effectively with leadership and stakeholders, translating complex results into actionable insights.Ensure the quality, security, and governance of data and models.Contribute to the strategy and roadmap of the company's data science area.QualificationsBachelor's degree in Computer Science, Engineering, Statistics, Mathematics, or a related field. A postgraduate degree is a plus.Robust and proven experience with Python and PySpark in production environments.Extensive experience with AWS Cloud, with deep knowledge of Amazon SageMaker and its integration with other AWS services.Extensive experience and a successful track record in multiple forecasting, clustering, and optimization projects, including production deployment.Strong technical leadership, mentoring, and communication skills.Experience with MLOps and machine learning engineering.Ability to define and implement scalable data and model architectures.Portuguese or Spanish nativeAdvcanced English.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4262636079,2025-07-23
Data Scientist - Junior,Equifax,"Barueri, São Paulo, Brazil",5 days ago,"Funções que serão desempenhadas:Busca constante por melhoria nos processos e inovações em relação à modelagemSuporte às áreas de modelagemDesenvolvimento de ferramentas para melhoria dos processos de AnalyticsDesenvolvimento de modelos estatísticosExperiências necessárias:Conhecimento sobre estatísticaConhecimento sobre manipulação e análise de dadosConhecimento sobre modelagemConhecimento em programação (exemplos de ferramenta: Python ou R)Ensino superior em cursos como Estatística, Matemática, Engenharias, Física e cursos correlatosDiferenciais:InglêsConhecimento em SQLConhecimento em programação orientada a objetoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4268452127,2025-07-23
Data Scientist - Junior,Equifax,"Barueri, São Paulo, Brazil",5 days ago,"Funções que serão desempenhadas:Criação de variáveis preditoras para o desenvolvimento de modelos de machine learning entre outros desafios de análise preditiva;Busca constante por melhoria nos processos e inovações em relação a ciência de dadosExperiências necessárias:Conhecimento sólido em SQL e PythonExperiência prévia em manipulação e análise de dadosBoa comunicação e trabalho em equipePensamento AnalíticoEnsino superior em cursos como Matemática, Engenharias e cursos correlatosDiferenciais:Conhecimento ciclo de créditoInglês AvançadoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4268448263,2025-07-23
Data Scientist II,Signifyd,"São Paulo, São Paulo, Brazil",6 days ago,"The Data Science team at Signifyd builds the models that power our fraud detection engine. Our machine learning pipeline keeps us one step ahead of fraudsters and their constantly evolving tactics and our research and experiments develop into new products that improve the merchant payments experience.We expect our data scientists to be hands-on. We carry solutions from a brainstorm to experimentation and all the way to deployment. We’re a varied group with a diversity of strengths -- some team members came to us from academic backgrounds, others from engineering, some from big companies and some from small, but all of us are curious and collaborative.We are looking for someone who embodies ourcompany values:Curious and Hungry:Be willing to do research and design experiments by being hands-onTenacious:Creating something new is hard work, and our Data Scientist team never gives upCustomer Passion:Be the backbone to our platform, and help us stay ahead of fraudstersDesign for Scale:Work with the rest of the Data Science team to make fraud protection at scale possibleAgile:Some days you may spend doing research and designing experiments while others are spent using your analytical toolbox to surface insights into real-time fraud attacks.Roll Up Your Sleeves:Partner closely internally to learn from others, and succeed as a teamHow you’ll have an impact:Building production machine learning models that identify fraudDesigning new algorithms that optimize all the key components of the Signifyd Commerce Protection PlatformWriting production and offline analytical code in Python and JavaResearching real-time emerging fraud patterns with the Risk Analysis teamWorking with distributed data pipelinesCommunicating complex ideas effectively to a variety of audiencesCollaborating with engineering teams to continuously strengthen our machine learning pipelineMentoring other members of the teamPast experience you’ll need:Bachelor's degree in computer science, applied mathematics, economics, or an analytical fieldAn advanced degree (M.S. or Ph.D) in an analytical field is a plusAt least 3+ years of experienceHands-on statistical analysis with a solid fundamental understandingDesigning experiments and collecting dataWriting code and reviewing others’ in a shared codebase, preferably in Python and JavaPractical SQL knowledgeFamiliarity with the Linux command lineFluent in EnglishExperience we love to see:Data analysis in a distributed environmentPassion for writing well-tested production-grade codeUsing visualizations to communicate analytical results to stakeholders outside your teamWorking directly with Go-to-Market teamsPrevious work in fraud, payments, or e-commerceCheck out how Data Science is powering the new era of EcommerceCheck out our Director of Data Science featured in Built InWe want to provide an inclusive interview experience for all, including people with disabilities. We are happy to provide reasonable accommodations to candidates in need of individualized support during the hiring process.Signifyd's Applicant Privacy NoticeShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4167476879,2025-07-23
Cientista de Dados (área Business Development) - São Paulo/SP,Shopee,"São Paulo, São Paulo, Brazil",2 weeks ago,"About The TeamSobre a ShôAqui na Shô, acreditamos que cada membro de nossa equipe é fundamental para o nosso sucesso, e que diversidade de perspectivas e vivências são essenciais para movimentar nosso negócio e impulsionar o nosso propósito de mudar o mundo para melhor.Fazer parte do nosso time é a oportunidade de se desenvolver dentro de uma cultura de muita agilidade. Se você ama assumir grandes responsabilidades e fazer o que nunca foi feito, a Shô é seu lugar. Aqui você terá grandes desafios, trabalhará em colaboração com um time diverso e contribuirá para o futuro do e-commerce no Brasil, criamos impacto positivo na vida de milhões de pessoas.Modelo de TrabalhoAdotamos um modelo de trabalho híbrido, esse modelo permite que as pessoas ajustem seu ambiente de trabalho de acordo com suas necessidades pessoais, ao mesmo tempo em que promove a colaboração e interação no escritório.Qual será a sua missãoVocê atuará no time de Business Development e será responsável por estruturar e automatizar processos de coleta, classificação, organização e análise de dados que apoiem decisões estratégicas em um ambiente de negócio altamente dinâmico e competitivo.Buscamos alguém com perfil técnico e aplicado, que saiba construir soluções escaláveis, com forte raciocínio analítico e autonomia.Job DescriptionComo será o seu dia a diaProjetar e implementar pipelines robustos para processamento de dados em larga escala;Participar ativamente da evolução da esteira de dados e modelos, com foco em escalabilidade, confiabilidade e impacto;Colaborar com desenvolvedores, analistas de negócio e stakeholders de outras áreas, mantendo uma comunicação clara e objetiva;Desenvolver dashboards e relatórios com dados processados, apoiando a geração de insights para o negócio;Construir soluções com mentalidade DevOps e MLOps, utilizando automações, versionamento, CI/CD e monitoramento.RequirementsO que você precisa para assumir o desafioExperiência sólida com Python e bibliotecas de dados e machine learning (Pandas, Scikit-learn, etc.);Vivência com PySpark ou ferramentas de processamento distribuído;Experiência no tratamento e classificação de dados textuais não estruturados (ex: nomes e descrições de produtos, marcas, categorias), usando regex, Fuzzy Matching, embeddings ou LLMs;Experiência com machine learning aplicado a problemas como classificação e segmentação;Domínio de SQL, com experiência em modelagem de dados, otimização de consultas e organização de bases relacionais para consumo analítico;Habilidade de colaborar em equipes multidisciplinares, com boa comunicação e visão de negócio;Diferencial: domínio de frameworks como TensorFlow ou PyTorch;Diferencial: experiência com sistemas de recomendação, otimização ou personalização em larga escala;Diferencial: experiência com ingestão de dados externos e integração com fontes diversas (APIs, arquivos, dados públicos em escala);Diferencial: familiaridade com ferramentas de orquestração como Airflow ou Kubeflow;Diferencial: vivência em ambientes de e-commerce ou mercados com alta complexidade competitiva.BenefíciosAssistência médica e odontológica, estendendo-se aos dependentes;Parceira com Gympass e TotalPass;Vale Refeição/Alimentação flexível;Vale Transporte, Vale Mobilidade ou Estacionamento no local;Benefício flexível;Zenklub;Bônus anual discricionário, atrelado à performance.VEM FAZER HISTÓRIA COM A GENTE.O QUE TE FAZ ÚNICO, NOS FAZ MELHORES! 🧡Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4260617702,2025-07-23
Data Scientist II,Banco Bradesco,"Osasco, São Paulo, Brazil",17 hours ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Recuperação de Crédito (DRC)?A área de O time de Recuperação de Crédito (DRC) tem como propósito garantir a aplicação da Política de Cobrança e Recuperação de Créditos, estabelecendo um processo estruturado para a cobrança de valores vencidos, gestão de alçadas, regras e limites de descontos nas regularizações de dívidas, atribuição de responsabilidades e delegação de autoridade. Além disso, busca assegurar a segregação de funções e a existência de controles efetivos que permitam o cumprimento das diretrizes da organização.Modelo de trabalho :Híbrido: Sendo 2 dias presenciaisUnidade: Cidade de Deus - Osasco/SPComo será seu dia a dia?Sendo Data Scientist II, atuará na gerência Estratégias PJ e suas principais atividades serão:Identificar dados de fontes primárias ou secundárias necessários para a análise de oportunidades de redução da inadimplência;Atuar na análise das curvas de inadimplência, reunindo informações pertinentes para propor ações que visem maximizar a recuperação e/ou reduzir custos;Analisar e identificar oportunidades nas réguas de cobrança do público PJ e nas políticas de renegociação;Desenvolver clusterizações para o público PJ, utilizando modelos e outras variáveis relevantes para a cobrança;Acompanhar os planos de ação e sua efetividade, a partir da análise evolutiva, a fim de realizar ajustes nas estratégias implementadas;Identificar oportunidades na carteira PJ, correlacionando com os impactos gerados pelo IFRS 9;Gerar e analisar resultados utilizando técnicas estatísticas, fornecendo relatórios de progresso, tanto sobre impactos regulatórios quanto sobre desempenho (qualidade e produtividade);Alinhar e conduzir a implantação das estratégias com as demais áreas do departamento;Atuar na Squad PJ, interagindo com equipes multidisciplinares com o objetivo de identificar oportunidades na cobrança PJ.Requisitos e QualificaçõesO que você precisa ter ou saber?Formação em Administração de Empresas, Ciências Contábeis, Ciências Econômicas, Gestão Financeira, Engenharia, Sistemas de Informação, Ciência da Computação, entre outras;Conhecimentos avançados em SAS, SQL e Python;Conhecimentos avançados em Databricks;Conhecimento macro dos processos de recuperação de crédito (estratégia, operação, segmentação etc.).Será um diferencial se você tiver:Conhecimentos avançados em ferramentas de BI (Tableau, Looker, Power BI);Habilidade na implantação e automatização de processos ETL e dashboards.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4270769225,2025-07-23
Data Scientist,Enter,"São Paulo, São Paulo, Brazil",1 month ago,"EnterAEnter(anteriormente Talisman AI) foi fundada em 2023 com a missão de tornar o Brasil um protagonista em Inteligência Artificial. Unimos a expertise humana à eficiência da IA para ajudar grandes empresas da América Latina a otimizar processos críticos de alto volume e que exigem intenso trabalho manual. Iniciamos nossa jornada aplicando IA para criar defesas jurídicas personalizadas em larga escala, permitindo que grandes empresas reduzam custos advocatícios e aumentem suas taxas de êxito. Atendemos clientes como Nubank, Banco BMG, iFood, SulAmérica, Light, Banco Inter, Banco C6, entre outros.VagaComoData Scientistna Enter, você fará parte de um time técnico e estratégico, contribuindo para transformar dados em modelos de machine learning aplicáveis em produção. Buscamos pessoas curiosas, colaborativas e motivadas a aplicar ciência de dados para resolver problemas reais e complexos.ResponsabilidadesDesenvolver modelos preditivos e de classificação aplicados a documentos e dados empresariais (como predição de risco, classificação de documentos, detecção de fraudes, segmentação de entidades, classificação de imagens, entre outros), mantendo um raciocínio crítico e rigor estatístico.Trabalhar com NLP (Processamento de Linguagem Natural) e LLMs para extrair informações relevantes de documentosConstruir e validar pipelines de machine learning para implantação, operação e manutenção de modelos em produção.Colaborar com engenheiros, PMs e designers na criação de produtos baseados em IA e ML, participando desde as explorações iniciais até o desenho das soluções.Contribuir para o desenvolvimento do nosso sistema de Q&A, garantindo explicabilidade por meio de referências, fontes e raciocínio lógico.Apoiar a definição dos métodos que serão utilizados para medir os resultados dos produtos.Colaborar com o time de tecnologia no desenho de experimentos e na análise de resultados.Promover boas práticas em ciência de dados, incluindo versionamento, documentação e reprodutibilidade de análisesO que valorizamosProfissionais que não se contentam com respostas superficiais e mergulham nos detalhesBaixa necessidade de reconhecimento individual, priorizando o resultado acima do crédito pessoalCapacidade excepcional de enfrentar problemas abertos em ambientes não estruturadosDisposição para aprender, orientar, liderar e seguir conforme necessárioSenso de urgência desproporcional, mantendo em mente a escalabilidade e a criação de processos replicáveis para garantir o sucesso a longo prazoPessoas curiosas e que conseguem aprender coisas difíceis rapidamenteRequirementsIdealmente, você tem:Sólidos conhecimentos em estatística.Experiência prática em ciência de dados e machine learning, com domínio de ferramentas como Python ou R.Familiaridade com o desenho de experimentos A/B e interpretação de seus resultados.Capacidade de compreender o contexto do negócio, formular problemas de forma estruturada, entender os limites dos dados, identificar possíveis vieses e comunicar conclusões de forma clara.Conhecimento em Python e bibliotecas como Pandas, Scikit-learn, NumPy, PyTorch ou TensorFlow.Experiência com experimentação, avaliação de modelos (precision, recall, F1, AUC etc.) e construção de pipelines de MLShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4266023098,2025-07-23
