title,company,location,posted,description,applicants,work_mode,link,data_coleta
Jr Data Scientist,NielsenIQ,"Cotia, São Paulo, Brazil",6 days ago,"Job DescriptionThe JR Data Scientistrole is responsible for designing and managing universe studies, setting up the extrapolation for Retail Panels, documenting methodologies, ensuring quality assurance, and monitoring key performance indicators (KPIs) related to Panel Health.This role requires a strong background in data analysis, statistical modeling, and quality control processes as well as strong production system processes for PoS key activities:1. Methodology and Universe Studies:• Design and manage universe studies, including project management.• Document methodologies for transparency and provide clear explanations of existing methods.• Review results of universe studies and insert changes in the POS Manager. • Conduct impact analysis of universe studies.• Design and simulate extrapolation setups for new panels and sign off on the designs.2. Quality Assurance:• Optimize samples by analyzing shop contributions, detecting MDQC (Market Data Quality Check) outliers, meeting target sample requirements, and addressing issues like empty shops and slow sales.• Detect and address systematic methodological issues and prepare cleanup impacts for critical findings (end-to-end).3. Modeling and Extrapolation:• Model missing retailers completely outside the system and maintain complex models.• Support the setup of modeling missing retailers in the system and hand over to Stat Ops for ongoing maintenance and execution.• Implement new country-channel setups, including reviewing channel definitions, designing universes and samples, and providing setup instructions.4. Quality Monitoring:• Resolve Level 2 methodology clarification issues.• Monitor KPIs and conduct root cause analysis (RCA) for panel health, focusing on samples, missing retailers, universes, copy shops, and MDQC related to samples and extrapolation.• Define and specify improvement points for panel health.Qualifications• Strong analytical and problem-solving skills.• Proficiency in statistical modeling and data analysis.• Experience with quality assurance and sample optimization. •Ability to document and explain complex methodologies clearly. • Familiarity with KPI monitoring and root cause analysis.• Excellent communication and organizational skills.• Ability to work independently and as part of a team.• Knowing production processes for PoS • Extensive experience of working in an international environment• Strong quality orientation and solution driven• Strong command of the English language• Extensive experience within Panel Quality value chain• High knowledge about all PoS (RMS) value chainsThis role is ideal for individuals with a keen eye for detail and a passion for data science and quality assurance. If you enjoy working in a dynamic environment and have the skills listed above, we encourage you to apply for the Data Scientist positionAdditional InformationOur BenefitsFlexible working environmentVolunteer time offLinkedIn LearningEmployee-Assistance-Program (EAP)About NIQNIQ is the world’s leading consumer intelligence company, delivering the most complete understanding of consumer buying behavior and revealing new pathways to growth. In 2023, NIQ combined with GfK, bringing together the two industry leaders with unparalleled global reach. With a holistic retail read and the most comprehensive consumer insights—delivered with advanced analytics through state-of-the-art platforms—NIQ delivers the Full View™. NIQ is an Advent International portfolio company with operations in 100+ markets, covering more than 90% of the world’s population.For more information, visit NIQ.comWant to keep up with our latest updates?Follow us on: LinkedIn | Instagram | Twitter | FacebookOur commitment to Diversity, Equity, and InclusionAt NIQ, we are steadfast in our commitment to fostering an inclusive workplace that mirrors the rich diversity of the communities and markets we serve. We believe that embracing a wide range of perspectives drives innovation and excellence.  All employment decisions at NIQ are made without regard to race, color, religion, sex (including pregnancy, sexual orientation, or gender identity), national origin, age, disability, genetic information, marital status, veteran status, or any other characteristic protected by applicable laws. We invite individuals who share our dedication to inclusivity and equity to join us in making a meaningful impact. To learn more about our ongoing efforts in diversity and inclusion, please visit the https://nielseniq.com/global/en/news-center/diversity-inclusionShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343929758,2025-12-23
Cientista de Dados Sênior (foco em IA Generativa),Itaú Unibanco,"São Paulo, São Paulo, Brazil",2 weeks ago,"Vem ser Ituber!O Itaú é a marca mais valiosa do Brasil, a melhor empresa para trabalhar segundo o Great Place to Work e o maior banco da América Latina. Nós impactamos diariamente mais de 60 milhões de clientes em 18 países. Somos feitos de pessoas e acreditamos que ter um quadro com pluralidade de origens, culturas, crenças, experiências, raças, deficiências, gêneros, orientações afetivo-sexuais e gerações ampliam as perspectivas e contribuem para um clima de respeito e valorização das diferenças. Não queremos você apenas por achar que tem a nossa cara. Queremos ter um pouco da sua também!Modelo de trabalho:Híbrido com escala (8x no mês presencial em São Paulo)Local: CEIC - Centro Empresarial Itaú Conceição (próximo ao metrô Conceição, Linha 1-Azul)O que você precisa para ser Ituber?Estamos buscando pessoas que queiram se desenvolver e aprender constantemente, compartilhando, colaborando, inovando e entregando valor para todos os nossos clientes. Aqui a gente não sabe tudo, a gente vai de turmaComo é o dia a dia de uma pessoa Ituber nessa área?Quer fazer parte de um time que está na vanguarda da Inteligência Artificial aplicada a interações inteligentes?No papel deCientista de Dados Sênior, você será protagonista na concepção e evolução de soluções baseadas em IA Generativa, criando experiências conversacionais inovadoras para oChat Inteligência Emps.Você vai trabalhar com arquiteturas modernas, pipelines escaláveis e práticas de MLOps, garantindo qualidade, segurança e governança dos modelos em produção.Estamos buscando uma pessoa para a posição deCientista de Dados Sênior, que queira se desenvolver e aprender, compartilhar, colaborar e inovar, entregando valor para todos os nossos clientes.Essa vaga pode ser a sua cara pois através dela você poderá:Atuar em projetos inovadores comtecnologias de pontaTer autonomia para pesquisa e experimentação.Atuar em impacto direto na estratégia deIANessa função você vai:Desenvolver modelos deIA generativaearquiteturas RAGCriarpipelinespara treinamento, fine-tuning e avaliaçãoGarantirgovernançaemonitoramentodos modelos em produçãoColaborar com times de produto e engenharia para integração de soluçõesNo que você precisa mandar bem?Experiência sólida com modelos deIA Generativa, agentes eRAG.Capacidade de avaliararquiteturas, medir métricas e propor melhorias.Conhecimento emMachine Learningclássico e boas práticas de engenharia.Curiosidade para pesquisar tendências e separar hype de valor real.Conhecimento em construções de modelos para chatbots é fortementedesejávelDiferenciais:Fine-tuning avançado de modelosopen-sourceCertificações emIA ou CloudAo se tornar Ituber você tem• Vale Transporte• Vale Refeição (Restaurantes) / Vale Alimentação (Supermercados)• Convênio médico e odontológico• Seguro de Vida• PLR – Participação nos Lucros e Resultados (Mediante resultados do banco)• Previdência privada• Descontos exclusivos em nossos produtos financeiros• Licença maternidade estendida & paternidade• Auxílio Creche / Babá (para papais e mamães)• Incentivo a estudos• GymPass ou TotalPass• Acesso aos Clubes Itaú (Guarapiranga / Itanhaém e São Sebastião)• + Algumas vantagens que você pode conhecer durante o processoConheça mais sobre nossa cultura: https://www.itau.com.br/relacoes-com-investidores/noticias/cultura-itubers-e-nosso-novo-conjunto-de-valores/*Estimulamos candidaturas de pessoas com deficiência em todas as nossas posições, sendo assim, sinta-se à vontade para se candidatar em vagas sinalizadas como exclusivas ou não para pessoas com deficiência. Somos comprometidos com a inclusão e valorizamos a diversidade.#VemProItaú #VemSerItuberShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348500631,2025-12-23
Data Scientist Specialist,Banco Bradesco,"Osasco, São Paulo, Brazil",2 weeks ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Avaliação Independente de Modelos (AVIM) ?Em se tratando de simplificações da realidade, os modelos são sujeitos a riscos, que podem desencadear perdas relacionadas a decisões baseadas em estimativas incorretas ou obsoletas ou, ainda, uso inapropriado. Para identificar e mitigar esses riscos, nós da Área de Avaliação Independente de Modelos (AVIM) atuamos efetivamente no fortalecimento do uso de modelos, realizando ações de aculturamento e disseminando as boas práticas em modelagem.Modelo de trabalho : Híbrido - 2x PresencialUnidade: Osasco/SPComo será seu dia a dia?Sendo Data Scientist Specialist, atuará na gerência de Monitoramento Independente de Modelos, na AVIM e suas principais atividades serão:Avaliar tecnicamente os modelos relevantes de toda a organização, identificando as variáveis chave para construção e manutenção do monitoramento independente pela área;Realizar acompanhamento contínuo dos modelos a fim de identificar de forma ágil a existência de vieses indesejáveis ou desvios do objetivo , reduzindo significativamente a exposição da organização ao risco;Comunicar desvios ou vieses indesejáveis à gerência da área de forma ágil, clara e objetiva para atuação com as demais áreas impactadas;Produzir o relatório sobre o monitoramento e as apresentações a serem divulgadas nos fóruns internos estabelecidos na governança;Atuar na a construção do processo de monitoramento independente dos modelos retendo conceitos, definições, processos e técnicas desenvolvidas durante a implantação do projeto;Replicar o monitoramento independente para os modelos em uso na organização.Requisitos e QualificaçõesO que você precisa ter ou saber?Superior Completo: Engenharia, Matemática, Estatística, Ciência da Computação ou áreas correlatas;Conhecimento de produtos e serviços bancários;Conhecimento das bases de dados utilizadas nos modelos e das respectivas integrações;Conhecimento em SAS, Python, R, Power BI, pacote Office (nível avançado), Databricks, além de ferramentas colaborativas como Confluence e Jira;Conhecimento de estatística descritiva, metodologias de amostragem;Facilidade na construção de relações de colaboração para identificação dos modelos, respectivas variáveis utilizadas e dos processos e aplicações em que o modelo encontra-se inserido;Conhecimentos de técnicas de modelagem (regressão logística, técnicas de machine learning);Conhecimento de regulamentação quanto aos requisitos mínimos de gestão de riscos e de controles internos.Será um diferencial se você tiver:Pós-Graduação, Especialização ou MBA ou Mestrado ou Doutorado em Pesquisa de Mercado, Métodos Quantitativos;Inglês avançado;Experiência em área de modelagem, riscos e áreas de validação.Para participar deste processo seletivo, solicitamos que, além do currículo interno, cadastrado no integra rh, seja anexado um currículo personalizado atualizado. Atualize e destaque suas habilidades, experiências, conquistas e projetos específicos, mencionando, se possível, os resultados que demonstrem o impacto das suas entregas.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4342139899,2025-12-23
Data Scientist-Advanced Analytics - Junior,IBM,"São Paulo, São Paulo, Brazil",6 days ago,IntroductionDataViz +PowerBI e/ou Spotfire e Tableau com PlusYour Role And ResponsibilitiesDataViz +PowerBI e/ou Spotfire e Tableau com PlusPreferred EducationBachelor's DegreeRequired Technical And Professional ExpertiseDataViz +PowerBI e/ou Spotfire e Tableau com PlusPreferred Technical And Professional ExperienceDataViz +PowerBI e/ou Spotfire e Tableau com PlusShow moreShow less,N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344241079,2025-12-23
Cientista de Dados Sr. - (Atuação na Mobiauto),Banco PAN,"São Paulo, São Paulo, Brazil",1 week ago,"Somos oPANÁgeis, flexíveis e criativos, exploramos possibilidades com disposição e desejo de fazer acontecer. Sempre prontos para encarar novos desafios, nutrimos líderes que, além de ter garra, são abertos e empáticos, veem na proximidade das relações, o elo entre cada um.Nossa missão, se faz cumprida quando transformamos a vida dos outros através dos nossos conhecimentos. Nossos pilares de cultura, reforçam nossa postura idealizadora e com desejo de fazer acontecer:Trabalho em equipe, Transparência , Excelência e Eficiência com profundidade.Dominamos nossos processos e trazemos melhorias para quem deseja ter umavida financeira mais inteligente.Essa oportunidade é para atuar na equipe da Mobiauto uma empresa do Grupo PAN.Aárea de Dadosé responsável por prover acesso aos dados através de uma plataforma confiável, acessível e escalável para as áreas de negócio e produto. Somos também responsáveis por desenvolver e criar novos produtos de dados para atender o cliente final com novas tecnologias e inteligências artificiais generativas. Nosso objetivo é ajudar a empresa a usar os dados com inteligência e agilidade.Principais desafios:Desenvolvimento de produtos de dados com uso de IA generativa (modelos LLMs), desde definição e refinamento do problema até a implementação final do projeto;Analises de dados mais complexas ajudando a empresa com insights relevantes para tomada de decisão;Modelagem de dados refinando dados, regras de negócio e definindo métodos de uso eficientes.Quais as principais competências para a posição?Ensino Superior Completo exatas e preferencialmente em TI, como: Sistema da Informação, Ciência da Computação, Engenheira da Computação e Estatística.Ter experiência consolidada em ciência de dados com projetos tradicionais de ciência de dados (Machine Learning e modelos estatísticos) e/ou uso de IA generativa (modelos LLMs);Desejável conhecimento em ferramentas do GCP (Google Cloud Platform), como: VertexAI, Gemini, BigQuery, Cloud SQL (PostgreSQL e/ou MySQL), Cloud Storage, Cloud Function, Cloud Data Fusion, Cloud Dataflow, Cloud Dataproc, Looker/Looker Studio e outras;Desejável conhecimento em ferramentas open source, como: MLFlow, AirFlow, DBT, Delta/Iceberg, Apache Superset, Metabase e outras;Solido conhecimento nas linguagens Python, Spark (PySpark) e SQL;Solida experiencia com programação e lógica de programação;Solida experiencia em modelagem de dados para produtos de dados, analises e dados refinados;Desejável conhecimento e vivência em ferramentas de versionamento como GitHub, GitLab e/ou outras;Desejável conhecimento de arquitetura de dados e plataforma de dados com conceitos e métodos de DataLake, Data Mesh e arquitetura Data Lakehouse;Vivência em projetos ágeis e desenvolvimento produtos de dados.Modelo de atuação: Home-Office.Benefícios do Mobiauto:Vale Refeição e Vale AlimentaçãoVale Transporte;Participação nos Lucros e Resultados (PPR) com base em avaliação de desempenho;Convênio médico com plano apartamento (sem desconto mensal + coparticipação);Inclusão de dependentes no convênio médico, sem custo adicional;Plano odontológico sem desconto mensal;Desconto de 35% em escola de idiomas;Empréstimo consignado;Acesso ao GymPass para benefícios em academias e atividades físicas;Day Off no aniversário para celebrar seu dia com liberdade;Parceria exclusiva com o SESC para programas culturais e de lazer;Desconto especial na locação de veículos com a Movida;Seguro de Vida para maior segurança e tranquilidade.Assim como todas as nossas vagas, essa também é destinada à diversidade e inclusão. Independentemente de qualquer fator, perfil ou característica,Expanda sua carreira no PAN!Para conhecer mais sobre nossos benefícios e cultura, acesse o Trabalhe Conosco:https://www.bancopan.com.br/trabalhe-conosco/Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4292801863,2025-12-23
Junior Data Scientist,NielsenIQ,"Cotia, São Paulo, Brazil",6 days ago,"R25_0014938In 100 countries around the world, NielsenIQ provides clients the most complete understanding of how the FMCG market evolves and what consumers buy. As a global leader in measurement and information, we believe providing our clients a precise understanding of the consumer is the key to making the right decisions -- decisions that can lead to profitable growth. At NielsenIQ, we’re always innovating to keep pace with emerging market trends and the increasingly diverse, demanding and connected consumer.The Product organization drives forward our product strategy for NielsenIQ’s product portfolio. From measurement strategy to delivery mechanism and applications suite, the Product Organization identifies market opportunities and shapes product offerings to enable our clients’ strategic business decision making.Job DescriptionBeing a Data Scientist in theJunior Data Science, you will play a critical role in developing the next generation of solutions we offer our clients, powered by algorithms and AI and leveraging large volumes of internal data, client data and third-party data.You’ll be actively participating with other team members in the overall Product creation process. You will be participating with other team members in the overall Product creation process. You’ll work alongside a group of talented individuals with different areas of expertise including best in class data scientists.On a daily basis you’ll be expected to:Read, write, comment, maintain, enhance, and share legible, well documented, and quality computer code translated from technical specification to fulfill product requirementsAdapt and plan implementation of statistical and analytical models (including ML/AI approaches) to production platform, guiding their integration with other production processesMaintain data integrity and quality throughout the development lifecycleActively participate in Agile workflows with the broader team which incQualificationsBachelors or Masters degree in Computer Science, Data Science, Statistics, Mathematics, Engineering or related field requiring outstanding analytical expertise and strong technical background3+ years of experience in data science/analytics/software engineering related product development and/or data solutions developmentKnowledge of statistical and machine learning methodologies: Sampling theory, Probability Theory, Variation analysis, Outlier identification techniques, Regressions, Classification, Time series analysis, Clustering, Neural Networks, etcAbility to prototype as well as support pilot programs for R&D purposes. The primary areas include – but not limited to – trend analyses, identifying gaps for improvements in coverage, representation/sampling, bias reduction, indirect estimation, data integration, automation, generalization, harmonization as well as working with different data sourcesProficient inPython, SQL, Statistical packages(scipy, sklearn, statsmodels, etc), and version control (Github)Proficient in English languagePreferred:Experience withCloud computing, ETL,advanced data processing techniques (Spark, pySpark, Hadoop, etc)Additional Information$2,000.00 - $4,000.00 BRL Monthly SalaryFlexible working environmentVolunteer time offLinkedIn LearningEmployee-Assistance-Program (EAP)Our BenefitsFlexible working environmentVolunteer time offLinkedIn LearningEmployee-Assistance-Program (EAP)About NIQNIQ is the world’s leading consumer intelligence company, delivering the most complete understanding of consumer buying behavior and revealing new pathways to growth. In 2023, NIQ combined with GfK, bringing together the two industry leaders with unparalleled global reach. With a holistic retail read and the most comprehensive consumer insights—delivered with advanced analytics through state-of-the-art platforms—NIQ delivers the Full View™. NIQ is an Advent International portfolio company with operations in 100+ markets, covering more than 90% of the world’s population.For more information, visit NIQ.comWant to keep up with our latest updates?Follow us on: LinkedIn | Instagram | Twitter | FacebookOur commitment to Diversity, Equity, and InclusionNIQ is committed to reflecting the diversity of the clients, communities, and markets we measure within our own workforce. We exist to count everyone and are on a mission to systematically embed inclusion and diversity into all aspects of our workforce, measurement, and products. We enthusiastically invite candidates who share that mission to join us. We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, marital status, protected veteran status or any other protected class. Our global non-discrimination policy covers these protected classes in every market in which we do business worldwide. Learn more about how we are driving diversity and inclusion in everything we do by visiting the NIQ News Center: https://nielseniq.com/global/en/news-center/diversity-inclusionShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4339066405,2025-12-23
Data Scientist III,Banco Bradesco,"Osasco, São Paulo, Brazil",3 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Crédito?Somos responsáveis pelo desenvolvimento de estratégias de crédito massificado do Banco. Nosso trabalho abrange desde a geração e interpretação de relatórios gerenciais até o tratamento de dados e a elaboração de estudos que visam aumentar a aprovação de crédito, controlar a inadimplência e gerar rentabilidade e lucro para o negócio.Modelo de trabalho : Híbrido - 2x PresencialUnidade: Osasco/SPComo será seu dia a dia?Sendo Data Scientist III, atuará na gerência dePortfólio PFe suas principais atividades serão:Desenvolver, implantar e acompanhar políticas de crédito massificado;Ser responsável pelo desenvolvimento de estratégias de crédito massificado, atuando desde a geração e interpretação de relatórios gerenciais até o tratamento de dados e a elaboração de estudos que visam aumentar a aprovação de crédito, controlar a inadimplência e gerar rentabilidade e lucro para o negócio;Auxiliar na geração de subsídios que apoiem a equipe na tomada de decisão estratégica do Departamento de Crédito, por meio da manutenção de ferramentas de controle, manipulação de bancos de dados e desenvolvimento de estudos para mensuração de resultados e comparativos para clientes pessoa física;Explorar novas informações disponíveis nos ecossistemas de bases, utilizando conhecimentos de programação e gerenciamento de bancos de dados;Auxiliar na elaboração de materiais executivos em PowerPoint para apresentação dos resultados dos estudos e estratégias desenvolvidas;Definir critérios eficazes para concessão de crédito e limites adequados, garantindo a satisfação do cliente sem comprometer a qualidade e a rentabilidade do portfólio.Requisitos e QualificaçõesO que você precisa ter ou saber?Graduação completa em Tecnologia da Informação, Engenharias, Ciência de Dados ou áreas correlatas;Experiência na elaboração de reportes e relatórios gerenciais e executivos;Experiência com manipulação de bases de dados;Conhecimentos técnicos avançados em Python, SAS, SQL, Databricks e Pacote Office;Conhecimentos avançados em ferramentas de BI (Tableau, MicroStrategy ou Power BI);Conhecimento dos indicadores chave de crédito;Conhecimento na elaboração de políticas de crédito massificado;Experiência em metodologias e melhores práticas de gestão de riscos; conhecimento de Estatística.Será um diferencial se você tiver:Conhecer Politicas de crédito de empréstimos.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4338580431,2025-12-23
Cientista de Dados Pl. - (Finanças),Banco PAN,"São Paulo, São Paulo, Brazil",2 weeks ago,"Somos oPANÁgeis, flexíveis e criativos, exploramos possibilidades com disposição e desejo de fazer acontecer. Sempre prontos para encarar novos desafios, nutrimos líderes que, além de ter garra, são abertos e empáticos, veem na proximidade das relações, o elo entre cada um.Nossa missão, se faz cumprida quando transformamos a vida dos outros através dos nossos conhecimentos. Nossos pilares de cultura, reforçam nossa postura idealizadora e com desejo de fazer acontecer:Trabalho em equipe, Transparência , Excelência e Eficiência com profundidade.Dominamos nossos processos e trazemos melhorias para quem deseja ter umavida financeira mais inteligente.Principais desafios:Responsável pela validação de modelos de crédito/cobrançaApoio no desenvolvimento de modelos estatísticos voltados à redução de ações cíveis, propensão e créditoColaboração com outras áreas e times, com uma estrutura horizontal e dinâmica.Quais as principais competências para a posição?Formação superior em áreas de Exatas (Engenharia, Estatística, Ciência da Computação, Matemática, entre outras).Experiência em modelagem estatística e ciência de dados ou validação de modelos.Conhecimento técnico em AWS, SQL, Python e Excel.Modelo de atuação: Híbrido (4 dias presenciais no escritório e 1 dia de home office)Benefícios do PAN:Bônus / PLRVale RefeiçãoVale Alimentação13º de Vale AlimentaçãoConvênio Médico (internação em apartamento para titular e dependentes)Convênio Odonto/OrtodônticoAmbulatório Médico no escritórioTelemedicina Dr. Alper (Einstein Conecta) ilimitado.Seguro de VidaDescontos em mais de 10 mil farmácias4 Sessões de psicoterapia por mêsLicença familiar estendida (Responsável 6 meses e corresponsável 30 dias)Auxílio Creche / BabáAcomPANha (programa de acompanhamento para gestantes)Wellhub/TotalpassAuxílio tecnologia assistivas (reembolso de 85% para colaboradores com deficiência)Programas de desenvolvimentoMassagem e AuriculoterapiaSalão de beleza no escritórioPAE (Orientação Jurídica, Financeira, Psicológica e Social)Portal de descontos em diversos segmentos (Allya)Campanha de vacinação (colaborador e dependente)Facilitação no financiamento de veículos (Mediante análise)Cartão de crédito PAN com limite diferenciado (Mediante análise)Vale Transporte (desconto de apenas 4%)Assistência FuneralAssim como todas as nossas vagas, essa também é destinada à diversidade e inclusão. Independentemente de qualquer fator, perfil ou característica,Expanda sua carreira no PAN!Para conhecer mais sobre nossos benefícios e cultura, acesse o Trabalhe Conosco:https://www.bancopan.com.br/trabalhe-conosco/Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4336134075,2025-12-23
Machine Learning,Stocci,"São Paulo, São Paulo, Brazil",6 months ago,"Estamos em busca de uma pessoa Engenheira de Machine Learning para integrar nossa equipe de Soluções IA e ser responsável por aplicar técnicas de aprendizado de máquina em projetos inovadores, ajudando a construir soluções inteligentes para nossos produtos e clientes.Se você possui paixão por tecnologia, tem conhecimentos em dados e está em busca de oportunidades para crescer na área, esta é a vaga ideal.Responsabilidades:Projetar, desenvolver e implementar modelos de machine learning para resolver problemas de negócio diversos.Automatizar e otimizar processos relacionados ao ciclo de vida de modelos: desde a experimentação, treinamento, deploy até o monitoramento em produção.Trabalhar em colaboração com equipes de Ciência de Dados, Engenharia de Dados e Produto, garantindo que os modelos sejam integrados de forma eficiente aos sistemas.Garantir a escalabilidade, eficiência e confiabilidade das soluções de machine learning em ambientes de produção.Participar da definição de arquiteturas e pipelines de MLOps para automação e governança de modelos.Monitorar o desempenho dos modelos e ajustar parâmetros conforme mudanças nos dados e nos objetivos de negócio.Documentar soluções, boas práticas e contribuir para a evolução contínua dos processos e padrões técnicos.Pesquisar e implementar novas técnicas e ferramentas que impulsionem a inovação em machine learning.Requisitos:Graduação completa ou em andamento em Ciência da Computação, Engenharia, estatística, matemática, ou áreas correlatas.Programação em Python ou outras linguagens adequadas para machine learning.com bibliotecas e frameworks de machine learning e deep learning (ex.: Scikit-learn, TensorFlow, PyTorch).Conhecimento de fundamentos de estatística, aprendizado supervisionado e não supervisionado.Experiência com versionamento de código (ex.: Git) e práticas de desenvolvimento de software.Noções de deployment e monitoramento de modelos.Diferenciais:Experiência prática com MLOps e ferramentas de automação de pipelines (ex.: MLflow, Kubeflow, Airflow).Conhecimento em computação em nuvem (AWS, Azure ou GCP), especialmente serviços de IA/ML.Experiência com containers e orquestração (ex.: Docker, Kubernetes).Implementação de soluções de machine learning em ambientes de produção com requisitos de escalabilidade e segurança.Participação em projetos que envolvam modelos de NLP, visão computacional ou sistemas de recomendação.Perfil profissional:Mentalidade analítica e orientação para a resolução de problemas complexos com pragmatismo.Proatividade na busca de soluções e na melhoria contínua de processos e modelos.Colaboração ativa com diferentes áreas e habilidades de comunicação clara, tanto para públicos técnicos quanto não técnicos.Organização, responsabilidade e atenção aos detalhes na entrega de soluções robustas e seguras.Interesse por aprendizado contínuo e atualização em relação às tendências e inovações em machine learning.Se você se identifica com essa oportunidade, inscreva-se! Nosso processo valoriza competências, potencial e diversidade de experiências.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4242251419,2025-12-23
Data Scientist III,Banco Bradesco,"Osasco, São Paulo, Brazil",21 hours ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Avaliação Independente de Modelos (AVIM) ?Em se tratando de simplificações da realidade, os modelos são sujeitos a riscos, que podem desencadear perdas relacionadas a decisões baseadas em estimativas incorretas ou obsoletas ou, ainda, uso inapropriado. Para identificar e mitigar esses riscos, nós da Área de Avaliação Independente de Modelos (AVIM) atuamos efetivamente no fortalecimento do uso de modelos, realizando ações de aculturamento e disseminando as boas práticas em modelagemModelo de trabalho : Híbrido - 2x PresencialUnidade: Osasco - SPComo será seu dia a dia?Sendo Data Scientist III, atuará na gerência Governança e Metodologia e suas principais atividades serão:Avaliar tecnicamente os modelos relevantes de toda a Organização, verificando sua adequação aos objetivos propostos;Fazer o acompanhamento tempestivo e a garantia da inexistência de vieses indesejáveis, reduzindo a exposição da Organização ao risco de modelo;Revisar processos estatísticos e matemáticos analisando os inputs, outputs e metodologias utilizadas no desenvolvimento dos modelos de riscos com relação a coerência, consistência, abrangência, acurácia e alinhamento às normas regulatórias.Requisitos e QualificaçõesO que você precisa ter ou saber?Formação superior completa em Matemática, Estatística, Física, Ciência da Computação, Banco de Dados, Tecnologia da Informação, Análise e Desenvolvimento de Sistemas ou Engenharia;Vivência com desenvolvimento, monitoramento ou validação de modelos;Vivência com Databricks;Vivência com Python.Será um diferencial se você tiver:Desejável Mestrado ou MBA e Gestão de Riscos ou Ciência de Dados.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328750668,2025-12-23
