title,company,location,posted,description,applicants,work_mode,link,data_coleta
Data Scientist I,Banco Bradesco,"Osasco, São Paulo, Brazil",1 week ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Avaliação Independente de Modelos (AVIM) ?Em se tratando de simplificações da realidade, os modelos são sujeitos a riscos, que podem desencadear perdas relacionadas a decisões baseadas em estimativas incorretas ou obsoletas ou, ainda, uso inapropriado. Para identificar e mitigar esses riscos, nós da Área de Avaliação Independente de Modelos (AVIM) atuamos efetivamente no fortalecimento do uso de modelos, realizando ações de aculturamento e disseminando as boas práticas em modelagemModelo de trabalho : Híbrido - 2x PresencialUnidade: Osasco - SPComo será seu dia a dia?Sendo Data Scientist I, atuará na gerência Governança e Metodologia e suas principais atividades serão:Atender às demandas de auditoria interna e externa, garantindo respostas consistentes e tempestivas, assim como garantir conformidade com regulações;Participar efetivamente das atividades e discussões de governança e metodologia de validação e gestão de risco de modelo;Apoiar na definição de estratégias e metodologias de validação e de risco de modelo;Propor inovações tecnológicas e novas práticas de mercado;Garantir consistência e homogeneidade nas atividades de validação e risco de modelo.Requisitos e QualificaçõesO que você precisa ter ou saber?Formação superior completa em Matemática, Física, Ciência Atuarial, Economia, Engenharia ou áreas correlatas;Conhecimento avançado em Excel e PowerPoint;Vivência na área de Auditoria;Vivência com Python;Vivência com SQL;Será um diferencial se você tiver:Mestrado ou MBA em Gestão de Riscos ou Ciência de Dados;Vivência com Databricks;Vivência com gestão e avaliação de riscos de modelos.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4361123286,2026-01-26
Criador de Agentes de IA,KPMG Brazil,"São Paulo, São Paulo, Brazil",4 weeks ago,"Inclusão e respeito à diversidade e equidade fazem parte do DNA da KPMG.Aqui valorizamos todas as pessoas, encorajando e empoderando os nossos profissionais para que se sintam parte das nossas conquistas.Independente da sua idade, gênero, raça, cor, credo, orientação, sexual, etnia, origem nacional ou deficiência, te convidamos a fazer a diferença. Venha fazer parte do time KPMG!️‍ ️‍⚧️ ♿ ✊✝️Inspire Confidence. Empower Change.Aqui na KPMG:Fazemos o que é certo #IntegrityAprendemos e nos aprimoramos #ExcellencePensamos e agimos de maneira arrojada #CourageRespeitamos uns aos outros e nos e nos fortalecemos com nossas diferenças #TogetherFazemos o que realmente importa #For BetterResponsabilidades e atribuições:Caso seja aprovado(a), você terá a oportunidade de:Desenvolver agentes inteligentes com Copilot Studio.Integrar soluções utilizando Power Apps e Power Automate.Estudar e acompanhar atualizações das ferramentas de IA.Colaborar em projetos voltados para automação e inovação.Trabalhar em equipe para entrega de soluções eficientes.Requisitos e qualificações:O que procuramos em você?Cursando graduação na área de Tecnologia da Informação ou correlatas.Dedicação em ferramentas de IA e desenvolvimento de agentes.Experiência: Projetos pessoais ou cursos voltados para IA (diferencial).Competências: Comunicação, trabalho em grupo, proatividade e busca contínua por conhecimento.Ferramentas e TecnologiasCopilot Studio Microsoft Power Platform (Power Apps, Power Automate)Certificações Microsoft (diferencial)Quais as vantagens de ser KPMG?Aqui atuamos com as mais novas tecnologias;Nossos profissionais são referência no mercado;Somos uma das maiores empresas de prestação de serviço do mundo;Quais benefícios oferecemos?Vale RefeiçãoVale AlimentaçãoAssistência MédicaAssistência OdontológicaVale TransporteBenefício Bem-estar (Academia)Convênio FarmáciaSeguro de VidaKPMG PrevAuxílio CrecheIncentivo a GraduaçãoIncentivo à IdiomasSubsídio de Órgão de ClasseBrinde CasamentoBrinde NascimentoLicença Maternidade estendidaJornada de Trabalho FlexívelMeu Tempo: até 6 dias inteiros por ano — ou 12 meios períodos — para você fazer uma pausa, cuidar de si e usar como quiser, quando precisar.PPLShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4362154583,2026-01-26
"Cientista de Dados (Brasil, Remoto)",Dell Technologies,"São Paulo, São Paulo, Brazil",2 weeks ago,"A área de Engenharia Centrada em IA é dinâmica e empolgante, fazendo parte do Escritório do CTO (OCTO) da Dell. Conduzimos pesquisas e engenharia voltadas para o futuro da Dell Technologies em um ambiente de alta visibilidade e colaboração intensa. Nossa equipe é especializada no desenvolvimento de soluções avançadas de IA que capacitam empresas a inovar, se comunicar e otimizar operações de maneiras nunca antes possíveis. Somos compostos por pessoas apaixonadas e dedicadas a ultrapassar os limites da tecnologia de IA.Junte-se a nós para realizar o melhor trabalho da sua carreira e causar um impacto social profundo comoCientista de Dadosem nossa equipe no Brasil (remoto).O que você conquistaráComoCientista de Dadosvocê será responsável por contribuir com a estratégia de negócios e influenciar a tomada de decisões com base em informações obtidas por meio de análises aprofundadas. Você produzirá recomendações acionáveis e envolventes ao interpretar insights de conjuntos de dados complexos. Também irá projetar processos para consolidar e examinar dados não estruturados, gerando insights relevantes. Além disso, colaborará com líderes de negócios, engenheiros e especialistas da indústria para construir modelos preditivos, algoritmos e motores de probabilidade.Você IráColaborar com equipes internas e externas para entender os requisitos dos clientes e desenvolver soluções personalizadas utilizando modelos de IA generativa;Desenvolver aplicações de IA utilizadas em diferentes áreas da Dell, com o objetivo de transformar e modernizar a empresa;Desenvolver e conduzir testes para avaliar a eficácia de algoritmos em diferentes casos analíticos;Manter-se atualizado com os avanços mais recentes em pesquisa de IA e aplicar técnicas de ponta para aprimorar o desempenho dos modelos;Realizar testes rigorosos, validação e avaliação de desempenho das soluções de IA.Dê o primeiro passo em direção à carreira dos seus sonhosCada Membro Da Equipe Da Dell Technologies Traz Algo Único Para a Mesa. Aqui Está o Que Estamos Procurando, Com Esta FunçãoRequisitos EssenciaisFormação acadêmica: Graduação completa em Ciência da Computação, Engenharia (Computação, Software, Elétrica, Controle e Automação), Estatística, Matemática, Física ou áreas correlatas. Pós-graduação stricto sensu (Mestrado ou Doutorado) em áreas relacionadas à Inteligência Artificial, Aprendizado de Máquina ou Ciência de Dados;Domínio avançado do inglês, necessário para interação constante com times internacionais;Sólidas habilidades de programação em Python;Compreensão dos conceitos de Aprendizado de Máquina (Machine Learning);Conhecimento e familiaridade com os conceitos fundamentais de design e análise de algoritmos, além de forte conhecimento em matemática e estatística.Requisitos DesejáveisCompreensão sólida de arquiteturas de Deep Learning, com experiência em ajuste fino e personalização de modelos pré-treinados para aplicações específicas. Proficiência em Python e nas bibliotecas/frameworks relevantes (ex.: TensorFlow, PyTorch);Experiência com modelos de linguagem de grande escala e familiaridade com técnicas e aplicações de processamento de linguagem natural (PLN).Quem somosAcreditamos que cada pessoa tem o poder de gerar impacto. É por isso que colocamos as pessoas da nossa equipe no centro de tudo o que fazemos. Se você está procurando uma oportunidade de desenvolver a sua carreira em um ambiente de trabalho inclusivo e diverso, com a tecnologia mais avançada do setor, estamos procurando por você.A Dell Technologies é uma família única de empresas que ajuda pessoas e organizações a transformar a forma como trabalham, vivem e se divertem. Junte-se a nós para construir um futuro que funcione para todas as pessoas, porque o progresso precisa de nós.A Dell Technologies está comprometida com o princípio de oportunidades iguais de emprego para todas as pessoas, e em fornecer às pessoas da equipe um ambiente de trabalho livre de discriminação e assédio. Leia a nossa Política de Oportunidades de Emprego aqui.Job ID:R283866Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344395115,2026-01-26
N/A,N/A,N/A,N/A,N/A,N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4292801863,2026-01-26
Data Scientist Specialist,Banco Bradesco,"Osasco, São Paulo, Brazil",2 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Crédito?Temos como missão garantir uma gestão eficiente na concessão e manutenção de crédito, que assegure rentabilidade e o crescimento com solidez dos ativos da Organização.Modelo de trabalho : Híbrido - 2x PresencialUnidade: Osasco/SPComo será seu dia a dia?Sendo Data Scientist Specialist, atuará na gerência Gestão de Portifólio e Projetos e suas principais atividades serão:Direcionar a estratégia de originação, garantindo o cumprimento das concentrações máximas estabelecidas para as carteiras.Realizar estudos de mercado para identificar oportunidades de negócio e recomendar ações aos diferentes segmentos de clientes.Definir e revisar fronteiras Hard/Soft em conjunto com a área de Riscos, apresentando os limites aos segmentos envolvidosDesenvolver análises de clusterização, identificando perfis ideais e padrões relevantes para apoio à decisão.Monitorar limites de risco e acionar a área de Riscos para emissão de alertas aos segmentos quando houver aproximação dos limites definidos.Realizar segmentações e análises de cluster para apoiar estratégias comerciais e de risco.Manipular grandes bases de dados, estruturando informações para análises e tomadas de decisão.Avaliar soluções analíticas internas e externas, identificando ferramentas, metodologias e tecnologias que possam agregar valor ao negócioRequisitos e QualificaçõesO que você precisa ter ou saber?Experiência nas áreas de Modelagem Estatística, Políticas de Crédito e Gestão de Portfólio.Domínio em programação Python e SQL.Inglês intermediário a avançado.Será um diferencial se você tiver:Conhecimento em SAS.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4365647130,2026-01-26
Cientista de dados Sr.,PagBank,"São Paulo, São Paulo, Brazil",5 days ago,"Quando você pensa em carreira, o que vem à sua mente? Propósito? Colaboração? Ser protagonista para fazer a diferença? No PagBank temos tudo isso e muito mais. 💛Estamos em busca de pessoas que vistam a camisa com orgulho. Gente com vontade de facilitar a vida financeira das pessoas e impulsionar negócios!Tá a fim de uma carreira que rende mais?Confira essa oportunidade e #VemProPags!Responsabilidades e atribuições:Desenvolver modelos para otimização de processos de banking ou adquirência.Analisar grandes volumes de dados transacionais para identificar padrões, tendências e oportunidades de melhoria nos processos.Implementar algoritmos de segmentação de clientes e predição de comportamento para aumentar a eficiência e a personalização dos serviços oferecidos.Trabalhar em estreita colaboração com equipes de engenharia, produto e negócios para definir e implementar soluções de dados que atendam às necessidades do cliente e da empresa.Fornecer insights complexos de maneira clara e eficaz para stakeholders não técnicos, ajudando na tomada de decisões estratégicas.Mentorar e fornecer orientação técnica para membros da equipe de ciência de dados com menor senioridade.Requisitos e qualificaçõesSuperior completo em Ciências da Computação, Engenharia, Matemática, Estatística ou áreas relacionadas.Experiência como Cientista de Dados e análise de grandes volumes de dados.Conhecimento profundo dos métodos estatísticos e técnicas de machine learning, incluindo regressão, árvores de decisão, redes neurais, clustering, etc.Experiência com ferramentas de análise de dados e programação como Python, R, SQL e bibliotecas de machine learning (TensorFlow, PyTorch, Scikit-Learn, etc.).Habilidade para resolver problemas complexos de maneira criativa e inovadora.Boa habilidade de comunicação e capacidade de trabalhar de forma colaborativa.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4354054967,2026-01-26
Cientista de dados,Verx Tecnologia e Inovação,Greater São Paulo Area,5 days ago,"Nós da VERX, somos uma consultoria especializada em TI, apaixonada por desafios e comprometida em impulsionar transformações tecnológicas estratégicas para nossos clientes. Se você busca crescimento profissional e deseja atuar em projetos inovadores, essa oportunidade é para você. Estamos buscando:Cientista de Dados JúniorRequisitos:• Bacharelado em Ciência de Dados, Estatística, Ciência da Computação ou cursos relacionados;• Sólidos conhecimentos em Python, principalmente em manipulação de dados, bibliotecas de análise (ex. Pandas, Numpy) e frameworks de Machine Learning (ex. scikit-learn, TensorFlow);• Experiência na manipulação de grandes bases de dados, em especial armazenadas em ambiente Hadoop (HDFS), processamento distribuído de dados (PySpark) e linguagem SQL;• Experiência em desenvolver e implantar modelos de Machine Learning, com bons conhecimentos em validação, tuning e monitoramento de modelos;• Experiência em versionamento de código;• Habilidade para o entendimento e a resolução de problemas de negócios de forma versátil e ágil;• Habilidade de comunicação com pares, áreas parceiras e executivos, incluindo apresentações e tradução de insights em ações de negócios;• Colaboração e trabalho em equipe;• Aprendizado constante;• Inglês avançado;Diferenciais:• Mestrado ou doutorado em alguma das áreas correlatas.• Conhecimento e experiência com processamento de grafos e redes complexas.Principais atividades e desafios:• Propor e implementar análises de dados avançadas e modelos de Machine Learning;• Manipular eficientemente grandes volumes de dados;• Colaborar com times de Engenharia de Dados e de software, Produtos e de Negócios para entender as necessidades, sugerir soluções orientadas a dados e influenciar positivamente o rumo dos projetos;• Explorar continuamente novas fontes de dados e novidades técnicas;• Manter-se atualizado com as últimas pesquisas e avanços em GenAI e Machine Learning.• Apresentar os resultados e recomendações para stakeholders e times executivos;• Desenhar roadmaps de desenvolvimento de produtos data-driven em concordância com as necessidades de negócio;• Orientar tecnicamente os demais integrantes do time;• Conduzir experimentos e testes de forma ágil visando decisões conclusivas.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4354044643,2026-01-26
Data Scientist,DoorDash,"São Paulo, São Paulo, Brazil",1 week ago,"About The TeamThe Analytics team is looking for experienced Data Scientists to guide measurement, strategy, and tactical decision-making across the company across a variety of teams and levels. Data Scientists at DoorDash work to uncover insights and turn them into relevant recommendations, driving decisions for the entire organization. Analytics is integral to all operational areas at DoorDash.Please apply here for all non-managerial levels within the following analytics teams:Consumer & GrowthBusiness OperationsDasher & LogisticsCustomer Experience & IntegrityMerchant, Ads & SalesNew VerticalsInternational Data ScienceAbout The RoleAs a Data Scientist at DoorDash, you'll use your quantitative background to mentor other scientists and dive into large datasets to guide decision-making. We solve a multitude of exciting challenges including customer acquisition, fraud and support, marketing, balancing supply and demand, new city launches, marketplace efficiency, and more. If you enjoy finding patterns amidst chaos, and have experience using analytics to affect revenue, growth, operations or beyond, we're looking for someone like you!You're Excited About This Opportunity Because You Will…Use quantitative analysis and the presentation of data to see beyond the numbers and understand what drives our businessBuild full-cycle analytics experiments, reports, and dashboards using SQL, R, Python, or other scripting and statistical toolsWork with and mentor junior analysts on how to use more advanced methods and solve challengesProduce recommendations and use statistical techniques and hypothesis testing to validate your findingsProvide insights to help business and product leaders understand marketplace dynamics, user behaviors, and long-term trendsIdentify and measure levers to help move essential metrics and make recommendationsWork backwards from understanding and sizing problems to ideating solutionsReport against our goals by identifying essential metrics and building executive-facing dashboards to track progressCollaborate with engineering to implement, document, validate, and monitor our loggingWe're Excited About You Because You Have…A degree in Math, Physics, Statistics, Economics, Computer Science, or a similar domain2+ years of experience in data analytics, consulting, or related roleExperience working with funnel optimization, user segmentation, cohort analyses, time series analyses, regression models, etcExpertise of SQL queries, ETL, A/B Testing, and statistical analysis (e.g. hypothesis testing, experimentation, regressions) with statistical packages, such as Matlab, R, SAS or PythonProficiency in one or more analytics & visualization tools (e.g. Chartio, Looker, Tableau)The insight to take ambiguous problems and solve them in a structured, hypothesis-driven, data-supported wayAre able to work in our office in São Paulo, BrazilNotice to Applicants for Jobs Located in NYC or Remote Jobs Associated With Office in NYC OnlyWe use Covey as part of our hiring and/or promotional process for jobs in NYC and certain features may qualify it as an AEDT in NYC. As part of the hiring and/or promotion process, we provide Covey with job requirements and candidate submitted applications. We began using Covey Scout for Inbound from August 21, 2023, through December 21, 2023, and resumed using Covey Scout for Inbound again on June 29, 2024.The Covey tool has been reviewed by an independent auditor. Results of the audit may be viewed here: CoveyAbout DoorDashAt DoorDash, our mission to empower local economies shapes how our team members move quickly, learn, and reiterate in order to make impactful decisions that display empathy for our range of users—from Dashers to merchant partners to consumers. We are a technology and logistics company that started with door-to-door delivery, and we are looking for team members who can help us go from a company that is known for delivering food to a company that people turn to for any and all goods.DoorDash is growing rapidly and changing constantly, which gives our team members the opportunity to share their unique perspectives, solve new challenges, and own their careers. We're committed to supporting employees’ happiness, healthiness, and overall well-being by providing comprehensive benefits and perks.Our Commitment to Diversity and InclusionWe’re committed to growing and empowering a more inclusive community within our company, industry, and cities. That’s why we hire and cultivate diverse teams of people from all backgrounds, experiences, and perspectives. We believe that true innovation happens when everyone has room at the table and the tools, resources, and opportunity to excel.If you need any accommodations, please inform your recruiting contact upon initial connection.We use Covey as part of our hiring and/or promotional process for jobs in certain locations.The Covey tool has been reviewed by an independent auditor. Results of the audit may be viewed here:https://getcovey.com/nyc-local-law-144To request a reasonable accommodation under applicable law or alternate selection process, please inform your recruiting contact upon initial connection.Show moreShow less",N/A,Remote,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4354742212,2026-01-26
Data Scientist II,Banco Bradesco,"Osasco, São Paulo, Brazil",2 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!No Bradesco valorizamos a diversidade em todas as suas formas. Por isso, as nossas vagas são abertas a todas as pessoas, independentemente de gênero, raça, orientação sexual, deficiência, idade ou qualquer outra característica.Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de Produtos e Negócios Digitais?A Diretoria de Produtos e Negócios Digitais atua de forma estratégica no desenvolvimento e evolução dos principais produtos do banco, com foco em crescimento, eficiência e experiência do cliente. Organizada em tribos e squads, a diretoria promove um ambiente colaborativo, dinâmico e orientado a dados, onde decisões são tomadas com base em evidências e impacto real de negócio. O time de Analytics atua de forma transversal, próximo aos produtos, contribuindo ativamente para identificar oportunidades, apoiar estratégias e gerar valor ao longo de todo o ciclo de vida dos produtos digitais.Modelo de trabalho : Híbrido - 3x PresencialUnidade: Osasco - SPComo será seu dia a dia?Sendo Data Scientist II, atuará na gerência Analytics - Produtos de Crédito e suas principais atividades serão:Investigar profundamente dados de clientes e produtos, conduzindo análises exploratórias, descobertas (Discovery) e estudos de comportamento para identificar oportunidades reais de negócio.Aplicar técnicas estatísticas, de modelagem e machine learning (como regressão, classificação, árvores, clusterização) quando houver ganho concreto para o problema, sempre avaliando simplicidade vs. complexidade.Construir soluções analíticas end‑to‑end, incluindo preparação de dados, formulação de hipóteses, testes, validação e documentação, com foco em impacto e clareza.Propor recomendações estratégicas que apoiem decisões de produto relacionadas a retenção, aquisição, performance de jornadas, oferta adequada e demandas regulatórias/operacionais.Desenvolver storytelling analítico, traduzindo insights em narrativas claras e objetivas para influenciar decisões de diferentes stakeholders. Monitorar indicadores e resultados, acompanhando performance das iniciativas e propondo ajustes contínuos para maximizar impacto.Atuar de forma transversal entre diferentes produtos (Crédito, Pix, abertura de contas, câmbio etc.), conforme estratégia e necessidades da diretoria, mantendo visão integrada de dados e produto.Requisitos e QualificaçõesO que você precisa ter ou saber?Ensino superior completo em áreas como Economia, Engenharia, Estatística, Ciência da Computação ou áreas correlatas.Atuação anterior com análises quantitativas e soluções analíticas orientadas a negócio, conduzindo entregas end‑to‑end.Vivência construindo storytelling analítico, explicando hipóteses, métodos, escolhas, resultados e impacto de forma clara para áreas de produto e negócio.Conhecimento sólido em estatística aplicada, incluindo análise exploratória, testes, métricas e fundamentos necessários para apoiar decisões.Vivência prática com técnicas de modelagem e machine learning, entendendo quando aplicar regressão, classificação, clusterização e quando optar por abordagens simples.Visão de produto e negócio, sabendo traduzir achados de dados em recomendações estratégicas, oportunidades e priorizações.Domínio de programação e raciocínio lógico, com capacidade de estruturar análises, manipular dados, testar hipóteses e automatizar rotinas.Será um diferencial se você tiver:Vivência com machine learning aplicado e construção de pipelines de modelagem (pré‑processamento, feature engineering, avaliação, validação).Familiaridade com ambientes de cloud (qualquer provedor) e ferramentas analíticas do ecossistema.Conhecimento em Power BI ou ferramentas de visualização para apresentações executivas e suporte ao negócio.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4365579636,2026-01-26
"Cientista de Dados Especialista, Crédito [Remoto]",PicPay,"São Paulo, São Paulo, Brazil",2 days ago,"Sobre o PicPayCom mais de dez anos de história, o PicPay é um ecossistema completo de serviços financeiros e não-financeiros que tem como objetivo atender as necessidades diárias de milhares de pessoas e negócios, tornando-se a sua principal conta do dia a dia.Fundada em Vitória (ES), a empresa já conta com mais de 35 milhões de clientes ativos e faz parte do grupo J&F, um dos maiores conglomerados empresariais do Brasil. A companhia atua em diversas frentes, como Serviços Financeiros para Pessoa Física, Serviços Financeiros para Pessoa Jurídica, Investimentos e PicPay Shop.Pautados pela nossa cultura, seguimos no propósito de dar muito mais pique para a vida de milhões de brasileiros. Conheça nossos valores: Atitude de Dono(a), Disciplina, Determinação, Disponibilidade, Simplicidade, Humildade e Franqueza.O respeito, a ética, a busca pela equidade e a valorização da pluralidade são elementos inegociáveis e fazem parte da prática no nosso dia a dia aqui no PicPay. Por isso, esta vaga está aberta para todas as pessoas, independente de gênero, religião, etnia, deficiência, idade, orientação sexual ou qualquer outro fator.Sobre a vaga:Estamos em busca de umCientista de Dados Especialistapara liderar e integrar nosso time deCrédito. Esse profissional será responsável pelo desenvolvimento de modelos estatísticos massificados que serão utilizados pelas políticas de crédito e na condução de estudos analíticos gerais. O profissional atuará de forma autônoma e colaborativa, focando prover soluções baseadas em dados/AI na tomada de decisões garantindo modelos de qualidade e consistentes. O ambiente é dinâmico e o profissional terá que se relacionar com áreas de engenharia e negócios no decorrer dos projetos.Responsabilidade e atribuições:Trabalhar com dados brutos, para desenvolver novas features e book de dados para uso em modelos e estudos;Desenvolver novos modelos de avaliação de risco e renda presumida;Participar da entrega de ponta a ponta: desde o entendimento das informações/necessidades junto ao time de políticas/negócios até os testes/aplicação dos modelos em estratégias de crédito em produção;Realizar homologações prévias de suas construções, assegurando os resultados esperados e alcançando a máxima velocidade na execução dos desenvolvimentos;Realizar estudos analíticos de comportamento de público, inadimplência, contratação;Identificar e atuar proativamente em melhorias de processos/desenvolvimentos e em novas metodologias analíticas.Requisitos e qualificações:Conhecimentos em modelagem geral: bancos, seguradoras, telecomms, varejo em geral etc;Experiência em Crédito (conhecimentos em Modelagem, Indicadores, Estratégias, Estudos Ad-hocs, etc.);Experiência com algoritmos de machine learning (árvores, ensemble models, redes neurais, etc)Experiência em programação com linguagens e experiência em manipulação de grandes volumes de dados (preferencialmente: python, pyspark, pandas e sql);Capacidade de traduzir dados em storytelling, um problema de negócios em análises e soluções técnicas/processuais;Ter boa base de estatística e matemática;Comunicação efetiva e gerenciamento eficaz do tempoColaboração e liderança técnica de equipe;Foco na melhoria contínua, com orientação para resultados.O que oferecemos:Saúde e Bem-estarAssistência Médica e Odontológica;Seguro de Vida;Programa Lado a Lado, com apoio jurídico, social, psicológico e financeiro;Wellhub.Alimentação/ Mobilidade ou Teletrabalho:Cartão de crédito PicPay Benefícios, com ampla aceitação, onde você recebe seu saldo de Alimentação/Refeição e Mobilidade ou Teletrabalho (de acordo com o seu contrato de trabalho).Licença Paternidade e Maternidade:Licença Maternidade estendida de 6 meses, e de Paternidade também estendida de 20 dias.Programa ""Novo Ser"", que acompanha nossas mamães durante toda a gestação e no retorno da licença. Falando nisso, ao retornar da licença maternidade, as mamães ainda contam com a ajuda do Auxílio Creche e também os papais que possuem guarda unilateral ou compartilhada.Reconhecemos resultados: PPR-Participação nos Resultados do PicPay.#VemserPicpayLover #PicpayShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4332700015,2026-01-26
