title,company,location,posted,description,applicants,work_mode,link,data_coleta
Cientista de Dados - Sênior,Grupo Criatto Rh,"São Paulo, São Paulo, Brazil",1 month ago,"Estamos expandindo nossa equipe de Data Science e IA Generativa. Junte se a nós!O que você irá fazer?Entender profundamente os problemas de negócio de nossos clientes;Definir arquitetura técnica e funcional de soluções envolvendo IA em escala;Realizar análise de potencial de benefício e esforço das iniciativas;Conduzir e manter análises de ponta a ponta incluindo identificação de fontes de dados, especificações de requisitos técnicos, processamento e análise de dados, modelagem de sistemas de Machine Learning e apresentação de resultados;Participação na construção de soluções que envolvem IA Generativa;Monitorar resultados de negócio das iniciativas implementadas;Atuar na construção e evolução de produtos de dados;RequisitosVontade de crescer e aprender ;Envolvimento profundo nos desafios;Graduação em Engenharia, Computação, Estatística, Matemática e Afins;Experiência com modelagem estatística e matemática;Experiência em Python e SQLConhecimentos em modelagem de dadosExperiência na construção de algoritmos de Data Science.Experiência na aplicação e uso de IAExperiência no uso de LLMsShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4316683206,2025-12-16
Gestor de IA e Automações,MMP Materiais Pedagógicos,Greater São Paulo Area,2 months ago,"Ï Mapear processos com os times e priorizar automações de maior impacto.Ï Projetar e implementar fluxos em plataformas de automação (N8N / Make) e integrar com APIs, webhooks e checkouts.Ï Criar/gerir bots, agentes de IA e scripts que apoiem operações comerciais e operacionais.Ï Resolver bugs e manter automações funcionando (debug, logs, monitoramento).Ï Trabalhar integrações com CRM (Bitrix24) e ERP (Omie) incluindo hooks e rotinas financeiras/nota fiscal/checkout.Ï Gerenciar requisitos mínimos de infraestrutura/servidores para executar soluções (self-hosting quando necessário).Ï Conduzir treinamentos de ferramentas aos funcionários e documentar processos; não reinventar a roda: primeiro aprender os processos, depois automatizar. Ï Experiência com N8N e/ou Make (Integromat); confortável criando fluxos e usando nós de código quando preciso.Ï Integração com APIs / Webhooks / HTTP (criar e consumir endpoints).Ï Conhecimento funcional em Bitrix24 (CRM) e Omie (ERP) ou experiência em integrar ERPs/CRMsÏ Noções de infra/servidores e capacidade de deploy/host quando necessário.Ï Nível mínimo de programação: Node.js / Python e/ou JavaScript para escrever transformações, hooks e pequenos serviços.Ï Habilidade para debugar fluxos e logs; entender erros de integração e corrigi-los.Perfil comportamentalÏ Proativo: vai percorrer áreas, entender dores e provocar as conversas certas.Ï Bom ouvinte e comunicador: transformar demanda vaga em requisito claro.Ï Organizado e rápido: atender alta demanda; prioriza impacto.Ï Respeita processos: aprende o fluxo atual antes de propor mudanças.Ï Pragmático: busca soluções já existentes antes de construir do zero.Ï Solucionador de Problemas.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4308923056,2025-12-16
Interview Engineer (Brazil),Karat,"São Paulo, São Paulo, Brazil",4 weeks ago,"Come join Karat'sInterview EngineerCommunity!Karat is always seeking talented engineers to join our Community. If you are interested in being considered for a future Interview Engineer opportunity, please submit your application to this posting.This is acontractor/freelanceropportunity, and work is compensated based on tasks performed. Currently, we are only accepting applications from candidates in the countries on our website, and require that resumes be submitted in English.What Interview Engineers do:Interview Engineers facilitate technical interviews with software developers around the world. As an Interview Engineer, you will create inclusive hiring processes by mitigating bias, improving hiring signals, and completing objective evaluations. These skills are critical to hiring and managing teams in startups and large enterprises. As a Karat Interview Engineer, you will:Interview—Facilitate an interview through Karat's platform. Create an enjoyable candidate experience while you evaluate a candidate's fundamental coding skills and technical knowledge.Evaluate—Provide input on the candidate's performance, coding style, communication skills, knowledge question answers, and coding approach.Partner—Collaborate with Karat to test content, processes, and products.The experience you will bring:3+ years of experience as a Software Developer or EngineerExcellent English communication skills (written and oral) with a high level of professionalism and interpersonal skillsReliable access to a working webcam, microphone, and a stable Internet connectionExperience conducting technical interviews is preferred (e.g., data structures, algorithms)While we review your application, learn more about life as an Interview Engineer by watching this video!Additional InformationBy applying for a position, you consent to the processing of your personal data in accordance with Karat's Employee and Contractor Privacy Notice found here.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4341345861,2025-12-16
Cientista de Dados Senior,frete.com,"São Paulo, São Paulo, Brazil",2 weeks ago,"#VemSerFrete.comSomos impulsionados em movimentar o mundo, simplificando a logística e conectando caminhoneiros e cargas por meio de soluções inovadoras. Mas nosso propósito vai além! Estamos comprometidos em transformar vidas, proporcionando mais oportunidades de crescimento para nossa equipe e gerando eficiência e segurança para as empresas parceiras. Além disso, desempenhamos um papel essencial na preservação do planeta, otimizando a malha logística das regiões em que atuamos e reduzindo a emissão de poluentes, em prol de um ambiente sustentável para as gerações futuras.A Frete.com é a maior plataforma de fretes da América Latina e conta com as marcas Fretebras, Cargo X e Intersite.Vem ser Frete.com e conhecer mais sobre o desafio no time de Ciência de DadosResponsabilidades e AtribuiçõesColaborar com o time de Ciência de Dados na desenvolvimento de estudos e modelos estatísticos, matemáticos e/ou de Machine Learning, assegurando sua viabilidade técnica e estratégica;Garantir a qualidade de código, padronização, versionamento, documentação e monitoramento em suas entregasComunicar-se com as equipes de ciência de dados, BI, engenharia de dados e produtos, propondo soluções e direcionamentos ao negócio;Garantir que as soluções que entrega sigam as melhores práticas como prototipagem da solução, testes de hipótese, treinamento e validação da solução sobre o negócio;Conseguir flutuar e aplicar regressões, classificadores, clusters para performar as soluções assim como métodos de ensemble ou outras soluções mais sofisticadas;Ser mantenedor das boas práticas de ciência de dados e difundir a filosofia Data-Centric/Data-Driven na companhia, por meio da disseminação do conhecimento.Definir como tratar dados faltantes e encontrar tendências e/ou oportunidades de análise, através da análise exploratória dos dados.Extrair e consolidar grandes volumes de dados (estruturados e não estruturados), pela consulta a fontes existentes, sejam elas Bancos de Dados (SQL ou No-SQL), APIs, logs, scraping de páginas web.Disponibilizar os modelos desenvolvidos, através de dashboards/relatórios, APIs e outros meios.Sugerir e fomentar a implantação de novas tecnologias, compartilhando seu conhecimento e experiências.Ser uma referência aos colaboradores com menor senioridade;Habilidades e pré-requisitosSQL avançado: boas práticas com queries e modelagem de dados;Proficiência em Python;Experiência bibliotecas de Machine Learning: Scikit-learn, TensorFlow e PyTorch;Experiência com bibliotecas processamento e análise de grandes volumes de dados (NumPy, Polars, Pandas, Spark, Dask, etc);Experiência com modelos clássicos de ML: regressão, árvores de decisão, séries temporais, clustering, boosting (XGBoost, LightGBM, CatBoost);LLMs: noções práticas com OpenAI API e conceitos gerais;Noções de NLP: pré-processamento de texto, embeddings, classificação, sumarização e extração de informação.Cloud para ML: AWS SageMaker, Google Vertex AI ou Azure ML.Versionamento de código: Git/GitHub/GitLab;Experiência no desenvolvimento de APIs em Python: Flask ou FastAPI;Noções de MLOps: práticas de integração, deploy e monitoramento de modelos;DiferenciaisDomínio de Ferramentas e Frameworks para LLMs, NLP e GenAI: LLaMA, Mistral, Hugging Face Transformers, LangChain, OpenAI API, RAG e técnicas de fine-tuning para soluções de automação, análise e geração de conteúdo.Experiência testes unitários e CI/CD: para pipelines de dados e modelos;Experiência com sistema de recomendação;Versionamento de modelos e datasets: com MLflow ou ferramentas equivalentes;Sistemas de Mensageria: experiência com Kafka ou RabbitMQ.Nossos valores:Comprometimento absolutoFoco em grandes resultadosAmbição giganteColaboração com atrito positivoSenso de urgência extremaEmbarcando na Frete, você terá:️Vale Refeição ou Vale Alimentação– pago no cartão flexível FlashVale Transporte ou Auxílio MobilidadeSeguro Saúde BradescoAssistência Odontológica️Seguro de VidaConvênio Farmácia2% do seu salário anual para Qualidade de VidaAuxílio creche– consulte elegibilidadeDay off de aniversário️TotalPass– Para você cuidar da saúde e bem-estarPipoSaúdeParcerias educacionais– descontos para MBA, pós-graduação e cursos de idiomas (Open English) e tecnologia (FIAP)Auxílio para montagem do seu escritório em casa + Auxílio home office mensal– para vagas 100% remotasE ainda tem mais vantagens que você irá conhecer durante o processo!Vem fazer parte do nosso time!Modalidade de trabalho:Tecnologia (Segurança, Engenharia e Ciência de Dados): 100% Home Office;Produto (Design, Prevenção à Fraude e BI): 3 dias presenciais no escritório e 2 dias em home office;Demais áreas: presencial em tempo integral.Nosso escritório fica localizado em São Paulo, na região do Morumbi.♿ Você tem alguma deficiência? Nossas vagas também são para você. Todas elas estão abertas para pessoas com deficiência (PCDs).Se identificou? Então venha colocar o pé na estrada conosco e se tornar um FreteiroShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4325318253,2025-12-16
Banco de Talentos - Pesquisador(a) - Metodologias Quantitativas,Instituto Cordial,Greater São Paulo Area,8 months ago,"Banco de TalentosO Instituto Cordial está formando um banco de talentos para futuras oportunidades em projetos de pesquisa com foco emmetodologias quantitativas. Buscamos profissionais com experiência em coleta, tratamento e análise de dados quantitativos, com domínio de técnicas estatísticas e capacidade de aplicação em estudos aplicados. O(a) pesquisador(a) atuará em projetos diversos em colaboração com as equipes do Instituto Cordial, contribuindo com evidências robustas para subsidiar políticas públicas, programas sociais e decisões estratégicas.PerfilMestrado completo, doutorado em desenvolvimento ou defendido em áreas como Estatística, Economia, Ciências Sociais, Saúde Coletiva, Engenharia, Políticas Públicas ou correlatas;Experiência comprovada em pesquisa com dados quantitativos, especialmente em análise estatística aplicada a problemas sociais e políticas públicas;Domínio de softwares de análise de dados (como R, Stata, SPSS, Python, etc.);Capacidade de redigir relatórios técnicos e científicos com clareza, interpretação de dados e apresentação de resultados;Facilidade para trabalhar em equipe multidisciplinar e ambientes colaborativos;Desejável experiência com construção e aplicação de questionários, amostragem, e técnicas de inferência estatística;Experiência com bases de dados públicas (ex: IBGE, DATASUS, PNAD, SIM, SIH, entre outras) será considerada diferencial;Familiaridade com princípios éticos em pesquisa e boas práticas de gestão de dados.AtribuiçõesParticipar da concepção e desenho metodológico de pesquisas quantitativas;Apoiar o planejamento e execução da coleta e tratamento de dados secundários e/ou de dados primários, contribuindo com a elaboração de questionários e instrumentos estruturados de coleta de dados;Realizar análises estatísticas descritivas e inferenciais;Produzir visualizações e dashboards de dados, quando aplicável;Redigir relatórios técnicos e científicos;Participar de reuniões com a equipe e parceiros institucionais;Apoiar a preparação de devolutivas e apresentações de resultados para públicos diversos.Trabalhando na CordialOportunidade de trabalhar com questões reais da sociedade e impactos concretos em projetos multidisciplinares;Ambiente sempre aberto à construção coletiva, sugestões e aprimoramentos;Gostamos de trabalhar com desafios e de criar novas formas para resolver problemas difíceis;Tudo que fazemos, realizamos com excelência, muita organização e cuidado;Trabalhamos sempre com transparência, sinceridade e respeito;Incentivo constante à autonomia, aprendizado contínuo, desenvolvimento pessoal e profissional.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4208848885,2025-12-16
Cientista de Dados Pleno,BR Media Group,"São Paulo, São Paulo, Brazil",1 week ago,"ABR Media Groupé um hub de conteúdo referência no mercado para a economia de criadores, tem mindset data-driven e lidera soluções de influência e conteúdo para as principais marcas do mundo.Buscamos uma pessoaCientista de DadosPlenocom experiência em Data Science para integrar o núcleo de Pesquisa & Insights, responsável por desenvolver modelos analíticos e algoritmos que traduzam dados de influência, comportamento e cultura em inteligência acionável.Responsabilidades e atribuiçõesDesenvolver modelos analíticos e preditivos que expliquem ou antecipem comportamentos de audiência, creators e marcas.Criar e aprimorar indicadores proprietários a partir de dados estruturados e não estruturados.Analisar grandes volumes de dados de campanhas, plataformas sociais e APIs de influenciadores, gerando insights que sustentem decisões estratégicas.Implementar rotinas automatizadas de coleta, limpeza e modelagem de dados em Python ou R.Explorar técnicas de machine learning, NLP, clustering e regressão para identificar padrões de engajamento, afinidade e impacto cultural.Apoiar o time na criação de análises integradas entre dados quantitativos e qualitativos.Produzir visualizações e relatórios avançados para explicar resultados de modelos de forma clara e aplicável.Contribuir na evolução da arquitetura e dos produtos de dados do núcleoAtuar de forma colaborativa com times multidisciplinaresGarantir documentação, versionamento e rastreabilidade de modelos e bases de dados utilizados.Requisitos e QualificaçõesFormação superior em Engenharia, Estatística, Matemática, Ciência da Computação, Economia ou áreas correlatas.Experiência sólida (3–5 anos) em Data Science, modelagem preditiva e análise estatística aplicada a marketing, mídia ou comportamento digital.Domínio em linguagens de programação para análise de dados (Python, R e SQL).Conhecimento em bibliotecas e frameworks de machine learningVivência com coleta e integração de dados via APIs (Meta, TikTok, YouTube, etc.).Habilidade para traduzir resultados técnicos em storytelling e implicações estratégicas.Familiaridade com ferramentas de visualização (Power BI, Tableau, Data Studio ou Looker).Experiência com modelagem de dados, estatística inferencial, regressão e segmentação.Desejável:Experiência com dados de influência, social media analytics ou comportamento cultural.Experiência com modelos preditivos aplicados a métricas de marca, engajamento ou influência.Noções de engenharia de dadosPós-graduação ou certificação em Data Science, Machine Learning ou Estatística Aplicada.Interesse por cultura digital, criadores, mídia e impacto social de dados.Informações adicionaisVale Refeição;Clube iFood (cupons de desconto e benefícios exclusivos);Vale Transporte;Parceria Totalpass e Gympass;Day Off de aniversário;Plano de saúde Bradesco;Parceria Star Bem;Parceria Avus;Auxílio creche para crianças de até 6 anos (benefício só para mamães);Dress Code casual;Regime de contratação: CLT;Auxílio home office;Modelo de trabalho: Híbrido - 3x por semana presencial (próximo ao shopping Morumbi em São Paulo/SP);Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4326392006,2025-12-16
Engenheiro de IA - Junior,Blueground,"São Paulo, São Paulo, Brazil",4 weeks ago,"A Tabas by Blueground está reinventando o mercado de aluguel de apartamentos para curta, média e longa estadia. Combinamos tecnologia, dados e hospitalidade para entregar uma experiência premium e fluida para nossos clientes. Somos uma empresa tech-first em rápida expansão, com desafios reais para aplicar IA generativa de forma prática e criativa.Buscamos um(a) AI Chatbot Engineer Engineer para integrar nosso time de dados. Você nos ajudará a construir e evoluir chatbots baseados em agents LLM. Seu trabalho será criar e melhorar assistentes inteligentes, que conversem naturalmente com hóspedes e times internos, resolvam solicitações ponta a ponta e se integram aos nossos sistemas de reservas, manutenção, operações e financeiro. No seu dia a dia, você vai:Desenvolver e manter agentes conversacionais usando LLMs (Large Language Models), frameworks de orquestração (Langchain Agents, CrewAI) e ferramentas de função/chamada externaImplementar monitoramento, avaliação contínua e guard-rails para assegurar respostas seguras, úteis e alinhadas à empresa.Integrar LLMs com sistemas de recuperação de informações (RAG) e OCR/document processingTrabalhar em conjunto com engenheiros de dados, cientistas de dados e time de produto e explorar novas ideias e soluções criativas com foco em IA generativa aplicada ao mercado de real estateRequisitos:Disponibilidade para atuar presencialmente no escritório da Tabas (Jardins/SP) 3x por semanaGraduação completa em Ciência da Computação, Engenharia, Sistemas de Informação, Matemática ou áreas correlatasInglês avanaçadoExperiência comPython e desenvolvimento de APIs (FastAPI, Flask ou similar)Conhecimento emInteligência Artificial GenerativaConhecimento prático de LLMs, engenharia de prompts e design de chatbotsNoções debancos de dados relacionais(como PostgreSQL)Mentalidade experimental, vontade de aprender rápido e colocar soluções em práticaDiferenciais:Experiência ou certificações comGCPFamiliaridade comOpenAI, Hugging Faceou outras ferramentas de LLMsProjetos usando LangChain Agents, LlamaIndex ou outras ferramentas de orquestração de agentesParticipação em projetos de pesquisa ou hackathons de IANoções deembeddings vetoriais,LangChainou integração com bancos vetoriaisTecnologias que usamos por aquiPython(FastAPI, Flask),REST APIs, PostgreSQL, LLMs(OpenAI, Hugging Face),GCP(diferencial).Se você quer colocar agentes LLM em produção, impactar milhares de hóspedes e ajudar nossos times a trabalhar melhor, junte-se à Tabas e construa o futuro da hospitalidade conosco.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4336720897,2025-12-16
Cientista de Dados Pleno,Comerc Energia,"São Paulo, São Paulo, Brazil",4 days ago,"Com mais de 20 anos de experiência, fazemos parte da maior plataforma multienergia do Brasil, a Vibra, e somos referência no mercado energético. Nossa atuação se divide em: Eficiência Energética, Mercado Livre de Energia, Descarbonização, Energia Elétrica e Geração Renovável, com mais de 100 usinas solares. Vamos juntos construir um futuro mais sustentável para as próximas gerações?A energia que transforma está na diversidade dos nossos talentos e acreditamos na importância de promover um ambiente de trabalho cada vez mais diverso e inclusivo. Por isso, incentivamos a candidatura de pessoas com deficiência, pessoas negras, mulheres, LGBTQIAP+, 60+ e indígenas.Junte-se ao nosso time e faça parte da jornada de transição energética do Brasil!⚡Responsabilidades e atribuiçõesEstamos buscando um(a) Cientista de Dados Pleno que será responsável por:Desenvolver, treinar e validar modelos preditivos e de machine learning aplicados às soluções da empresa;Participar da construção de arquiteturas modernas de IA, incluindo uso de LLMs, RAG e pipelines de ML;Colaborar na criação de produtos de dados e serviços inteligentes para apoiar jornadas corporativas;Desenvolver APIs e serviços em Python (FastAPI) para disponibilizar modelos e funcionalidades de dados;Construir e manter pipelines de dados eficientes usando Python, SQL e Spark/PySpark;Trabalhar com formatos modernos de dados (Parquet, Delta, Iceberg) e arquiteturas baseadas em camadas;Implementar boas práticas de MLOps, incluindo versionamento, testes e monitoramento de modelos;Utilizar ferramentas como MLflow, Airflow ou Prefect para automação e rastreabilidade;Realizar análises estatísticas, testes de hipótese e extração de insights para apoiar decisões de negócio;Seguir padrões de governança e documentar modelos, dados e fluxos de forma clara;Contribuir com o time em revisões de código e discussões técnicas;Acompanhar tendências, ferramentas e boas práticas de IA para aprimorar continuamente o trabalho.Requisitos e qualificaçõesEnsino superior completo em Ciências da Computação, Estatística, Engenharia, Matemática Aplicada, Sistemas de Informação ou áreas correlatas.Desejável pós-graduação em Machine Learning, IA, Engenharia de Dados ou áreas afins.Inglês intermediário.Experiência em Python (pandas, numpy, scikit-learn, statsmodels, pydantic, FastAPI) e SQL.Vivência com pipelines distribuídos (Spark/PySpark) e dados estruturados em formatos modernos.Experiência em Machine Learning, Deep Learning básico, NLP com LLMs e construção de soluções aplicadas.Noções de RAG, embeddings e tokenização (não precisa ser especialista).Conhecimento em MLOps (Docker, MLflow, Airflow/Prefect, GitHub Actions/GitLab CI).Experiência com cloud (AWS, Azure ou GCP).Familiaridade com boas práticas de governança de dados e documentação.Informações adicionaisLocal de Trabalho: São Paulo - SPModelo de Trabalho: HíbridoO que oferecemos:Salário compatível com o mercado.Benefícios: Vale Refeição, Vale Transporte, Assistência Médica, Assistência Odontológica, Vale Cultura, Wellhub, Galena, PLR, Day Off de Aniversário, Seguro de Vida e muito mais...Cultura organizacional voltada para desenvolvimento, inovação e sustentabilidade.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4349782527,2025-12-16
Cientista de Dados Sr.,PagBank,"São Paulo, São Paulo, Brazil",5 days ago,"Descrição da vagaNascemos para democratizar os serviços bancários e de pagamentos!Pioneirismo, tecnologia, inovação e resultados sustentáveis são constantes da nossa trajetória. Lançamos a primeira maquininha de cartão sem aluguel do Brasil e ao longo dos anos seguimos evoluindo para ampliar nosso ecossistema de soluções financeiras.Somos o 2º maior banco digital do país e a fintech mais rentável do segmento, resultado do trabalho de um time formado por pessoas talentosas e criativas, que atuam com dedicação, paixão e vontade de fazer acontecer.Se você ama tecnologia, curte um bom desafio e acredita no poder da colaboração para fazer grandes entregas, o Pags é pra você! Então, confira essa oportunidade e vem pintar o Brasil de amarelo com a gente💛!No PagBank todas as pessoas são bem-vindas 😊, sem distinção de gênero, orientação sexual, etnia, cultura, religião, deficiência etc. O importante é você gostar de desafios, trabalhar bem em equipe, vivenciar nossa cultura e nossa missão de transformar e democratizar os serviços bancários e de pagamentos no Brasil.#VemProPagsResponsabilidades e atribuiçõesDesenvolver modelos de machine learning para otimização de processos de banking ou adquirência.Analisar grandes volumes de dados transacionais para identificar padrões, tendências e oportunidades de melhoria nos processos.Implementar algoritmos de segmentação de clientes e predição de comportamento para aumentar a eficiência e a personalização dos serviços oferecidos.Trabalhar em estreita colaboração com equipes de engenharia, produto e negócios para definir e implementar soluções de dados que atendam às necessidades do cliente e da empresa.Monitorar e manter modelos de machine learning em produção, garantindo sua robustez e precisão ao longo do tempo.Fornecer insights complexos de maneira clara e eficaz para stakeholders não técnicos, ajudando na tomada de decisões estratégicas.Mentorar e fornecer orientação técnica para membros da equipe de ciência de dados com menor senioridade.Requisitos e qualificaçõesSuperior completo em Ciências da Computação, Engenharia, Matemática, Estatística ou áreas relacionadas.Experiência como Cientista de Dados e análise de grandes volumes de dados.Conhecimento profundo dos métodos estatísticos e técnicas de machine learning, incluindo regressão, árvores de decisão, redes neurais, clustering, etc.Experiência com ferramentas de análise de dados e programação como Python, R, SQL e bibliotecas de machine learning (TensorFlow, PyTorch, Scikit-Learn, etc.).Habilidade para resolver problemas complexos de maneira criativa e inovadora.Boa habilidade de comunicação e capacidade de trabalhar de forma colaborativa.Olá, somos o PagBank!Talvez você nos conheça por maquininhas ou comerciais que ficam na memória, mas somos muito mais!Todos os dias desenvolvemos produtos e soluções inspiradas pelo nosso propósito: facilitar a vida financeira das pessoas e negócios.Trabalhamos para transformar a forma como as pessoas lidam com dinheiro abrindo novas possibilidades para alcançarem seus sonhos.Como fazemos tudo isso?💛Com genteSomos um time que joga junto! Aqui valorizamos todas as diversidades, seja de raça/etnia, gênero, idade, origem, pessoa com deficiência, orientação afetivo-sexual, constituição familiar e estética.💛Com tecnologiaO espírito disruptivo e inovador está no nosso DNA: somos parte do Grupo UOL, empresa 100% brasileira, foi pioneira na internet e transforma a vida das pessoas desde 1996.💛Com uma só culturaTemos uma cultura forte e única, capaz de nos levar além, para continuarmos crescendo e perpetuando o nosso negócio.Somos um dos maiores bancos digitais do país e uma das fintechs mais rentáveis do segmento.Para vivenciar tudo isso, você terá um pacote completo de benefícios que fazem toda a diferença:Vale-alimentação e/ou refeição.Plano de saúde e odontológico.Seguro de vida.Parceria com TotalPass e ZenKlub.Licença maternidade e paternidade estendidas.Auxílio-creche.Descontos de até 50% em pós-graduação e MBA de grandes instituições, como FIA, FAAP e PUCRS.E tem mais:No dress code: o importante é você usar o que te faz bem.#TáDeParabéns: Day off no aniversário.Baby Gift: presente para recém-nascidos.Tá a fim de uma carreira que rende mais?Vem pro nosso time imbatível!#VemProPags.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4349504368,2025-12-16
"Cientista de Dados Especialista, Crédito [Remoto]",PicPay,"São Paulo, São Paulo, Brazil",5 days ago,"Sobre o PicPayCom mais de dez anos de história, o PicPay é um ecossistema completo de serviços financeiros e não-financeiros que tem como objetivo atender as necessidades diárias de milhares de pessoas e negócios, tornando-se a sua principal conta do dia a dia.Fundada em Vitória (ES), a empresa já conta com mais de 35 milhões de clientes ativos e faz parte do grupo J&F, um dos maiores conglomerados empresariais do Brasil. A companhia atua em diversas frentes, como Serviços Financeiros para Pessoa Física, Serviços Financeiros para Pessoa Jurídica, Investimentos e PicPay Shop.Pautados pela nossa cultura, seguimos no propósito de dar muito mais pique para a vida de milhões de brasileiros. Conheça nossos valores: Atitude de Dono(a), Disciplina, Determinação, Disponibilidade, Simplicidade, Humildade e Franqueza.O respeito, a ética, a busca pela equidade e a valorização da pluralidade são elementos inegociáveis e fazem parte da prática no nosso dia a dia aqui no PicPay. Por isso, esta vaga está aberta para todas as pessoas, independente de gênero, religião, etnia, deficiência, idade, orientação sexual ou qualquer outro fator.Sobre a vaga:Estamos em busca de umCientista de Dados Especialistapara liderar e integrar nosso time deCrédito. Esse profissional será responsável pelo desenvolvimento de modelos estatísticos massificados que serão utilizados pelas políticas de crédito e na condução de estudos analíticos gerais. O profissional atuará de forma autônoma e colaborativa, focando prover soluções baseadas em dados/AI na tomada de decisões garantindo modelos de qualidade e consistentes. O ambiente é dinâmico e o profissional terá que se relacionar com áreas de engenharia e negócios no decorrer dos projetos.Responsabilidade e atribuições:Trabalhar com dados brutos, para desenvolver novas features e book de dados para uso em modelos e estudos;Desenvolver novos modelos de avaliação de risco e renda presumida;Participar da entrega de ponta a ponta: desde o entendimento das informações/necessidades junto ao time de políticas/negócios até os testes/aplicação dos modelos em estratégias de crédito em produção;Realizar homologações prévias de suas construções, assegurando os resultados esperados e alcançando a máxima velocidade na execução dos desenvolvimentos;Realizar estudos analíticos de comportamento de público, inadimplência, contratação;Identificar e atuar proativamente em melhorias de processos/desenvolvimentos e em novas metodologias analíticas.Requisitos e qualificações:Conhecimentos em modelagem geral: bancos, seguradoras, telecomms, varejo em geral etc;Experiência em Crédito (conhecimentos em Modelagem, Indicadores, Estratégias, Estudos Ad-hocs, etc.);Experiência com algoritmos de machine learning (árvores, ensemble models, redes neurais, etc)Experiência em programação com linguagens e experiência em manipulação de grandes volumes de dados (preferencialmente: python, pyspark, pandas e sql);Capacidade de traduzir dados em storytelling, um problema de negócios em análises e soluções técnicas/processuais;Ter boa base de estatística e matemática;Comunicação efetiva e gerenciamento eficaz do tempoColaboração e liderança técnica de equipe;Foco na melhoria contínua, com orientação para resultados.O que oferecemos:Saúde e Bem-estarAssistência Médica e Odontológica;Seguro de Vida;Programa Lado a Lado, com apoio jurídico, social, psicológico e financeiro;Wellhub.Alimentação/ Mobilidade ou Teletrabalho:Cartão de crédito PicPay Benefícios, com ampla aceitação, onde você recebe seu saldo de Alimentação/Refeição e Mobilidade ou Teletrabalho (de acordo com o seu contrato de trabalho).Licença Paternidade e Maternidade:Licença Maternidade estendida de 6 meses, e de Paternidade também estendida de 20 dias.Programa ""Novo Ser"", que acompanha nossas mamães durante toda a gestação e no retorno da licença. Falando nisso, ao retornar da licença maternidade, as mamães ainda contam com a ajuda do Auxílio Creche e também os papais que possuem guarda unilateral ou compartilhada.Reconhecemos resultados: PPR-Participação nos Resultados do PicPay.#VemserPicpayLover #PicpayShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4332700015,2025-12-16
