title,company,location,posted,description,applicants,work_mode,link,data_coleta
Cientista de Dados Pleno,Comerc Energia,"São Paulo, São Paulo, Brazil",2 months ago,"Com mais de 20 anos de experiência, fazemos parte da maior plataforma multienergia do Brasil, a Vibra, e somos referência no mercado energético. Nossa atuação se divide em: Eficiência Energética, Mercado Livre de Energia, Descarbonização, Energia Elétrica e Geração Renovável, com mais de 100 usinas solares. Vamos juntos construir um futuro mais sustentável para as próximas gerações?A energia que transforma está na diversidade dos nossos talentos e acreditamos na importância de promover um ambiente de trabalho cada vez mais diverso e inclusivo. Por isso, incentivamos a candidatura de pessoas com deficiência, pessoas negras, mulheres, LGBTQIAP+, 60+ e indígenas.Junte-se ao nosso time e faça parte da jornada de transição energética do Brasil!⚡Responsabilidades e atribuiçõesEstamos buscando um(a) Cientista de Dados Pleno que será responsável por:Desenvolver, treinar e validar modelos preditivos e de machine learning aplicados às soluções da empresa;Participar da construção de arquiteturas modernas de IA, incluindo uso de LLMs, RAG e pipelines de ML;Colaborar na criação de produtos de dados e serviços inteligentes para apoiar jornadas corporativas;Desenvolver APIs e serviços em Python (FastAPI) para disponibilizar modelos e funcionalidades de dados;Construir e manter pipelines de dados eficientes usando Python, SQLRequisitos e qualificaçõesEnsino superior completo em Ciências da Computação, Estatística, Engenharia, Matemática Aplicada, Sistemas de Informação ou áreas correlatas.Inglês intermediário para leitura de documentações técnicasExperiência em Python (pandas) e SQL.Noções de RAG, embeddings e tokenização.Conhecimento em MLOps.Familiaridade com boas práticas de governança de dados e documentação.Experiência com cloud.Conhecimentos desejáveis:Desejável pós-graduação em Machine Learning, IA, Engenharia de Dados ou áreas afins.Vivência com pipelines distribuídos (Spark/PySpark) e dados estruturados em formatos modernos.Experiência em Machine LearningInformações adicionaisLocal de Trabalho: São Paulo - SPModelo de Trabalho: HíbridoO que oferecemos:Salário compatível com o mercado.Benefícios: Vale Refeição, Vale Transporte, Assistência Médica, Assistência Odontológica, Vale Cultura, Totalpass, Galena, PLR, Day Off de Aniversário, Seguro de Vida e muito mais...Cultura organizacional voltada para desenvolvimento, inovação e sustentabilidade.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4349782527,2026-02-18
Cientista de Dados Júnior,Farmtech,"São Paulo, São Paulo, Brazil",1 week ago,"VENHA TRANSFORMAR O AGRO COM A GENTE!O#TeamFarmestá crescendo e queremos você com a gente!Desde 2017, lideramos a revolução do crédito no agronegócio. Já viabilizamos mais deR$ 25 bilhõespara fortalecer esse ecossistema tão importante, conectando todos os elos da cadeia agro: da indústria ao produtor rural. Nosso time é feito de#farmers incríveis, com diferentes histórias e experiências, unidos por um propósito:facilitar o acesso ao crédito rápido, simples e seguro e liderar a transformação do agro no Brasil.Aqui na Farm, fazemos do nosso jeito, com a nossa cara:Cliente no centro de tudo.Colaboração que transforma.Acreditamos que o agro muda o mundo. E você pode fazer parte dessa mudança!Vem com a gente“Do clique pra dentro”.______________________________________________________________Sobre a oportunidade:Na Farmtech, dados são parte central da tomada de decisão. Buscamos uma pessoa Cientista de Dados Júnior que tenha curiosidade analítica, vontade de aprender e interesse em transformar dados em informação útil para o negócio. Essa posição é ideal para quem está no início da carreira em dados e quer se desenvolver em um ambiente dinâmico, com acompanhamento técnico, desafios reais e contato próximo com áreas de negócio, crédito e tecnologia.Principais atividades:Apoiar na manipulação e análise de bases de dados estruturadas e não estruturadas;Apoiar na criação, atualização e manutenção de relatórios gerenciais e dashboards;Auxiliar na geração de insights para o negócio a partir de análises de dados;Apoiar estudos estatísticos básicos para identificação de padrões, tendências e desvios;Auxiliar em backtests simples, validações e monitoramento de indicadores, modelos ou segmentações;Apoiar testes de parâmetros e análises exploratórias de dados;Contribuir na organização, documentação e entendimento de processos internos relacionados a dados;Apoiar iniciativas de automação e padronização de rotinas de coleta e análise de dados;Interagir com áreas parceiras (crédito, produtos, tecnologia e negócios) de forma colaborativa.Hard Skills (requisitos Técnicos)Conhecimento em análise de dados (Excel avançado ou similar);Noções de SQL para consulta e manipulação de dados;Experiência acadêmica ou inicial com ferramentas de BI (Power BI, Looker, Tableau ou similares);Conhecimento básico em estatística descritiva;Familiaridade com documentação de análises e processos;Noções de versionamento de código (Git é diferencial);Inglês técnico para leitura e entendimento de materiais.Conhecimento básico em Python ou R;Experiência acadêmica ou estágio em dados, crédito, risco, modelagem ou áreas correlatas;Diferenciais (não obrigatórios):Vivência com ferramentas de organização (Jira, Confluence, Notion, Monday).FormaçãoEnsino superior completo ou em fase final em: Estatística, Matemática, Engenharia, Economia, Ciência da Computação, Sistemas de Informação ou áreas correlatas.Soft SkillsPensamento analítico e curiosidade intelectual;Organização e gestão do tempo;Atenção aos detalhes;Proatividade e vontade de aprender;Boa comunicação e clareza ao explicar análises;Capacidade de receber feedback e evoluir;Trabalho em equipe e colaboração;Adaptabilidade e resiliência;Senso de responsabilidade.O que esperamos dessa posiçãoEvolução técnica ao longo do tempo;Desenvolvimento de autonomia gradual;Capacidade de transformar dados em informações úteis;Crescimento para níveis mais avançados da área de dados._________________________________________________Por que a Farm?Além de um ambiente de aprendizado contínuo, colaborativo e dinâmico, aqui você terá a chance de participar de um projeto com impacto real no agro brasileiro. Com a gente, você vai crescer, desafiar o status quo e construir o futuro do crédito.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4368969035,2026-02-18
Especialista em Data Science,FOURSYS,"Barueri, São Paulo, Brazil",6 days ago,"A Foursys é um time apaixonado por inovação, design e transformação digital.Somos globais, somos GPTW.🌈 👵 ♿️👩🏾 Na Foursys, celebramos a diversidade e acreditamos que são as diferentes ideias e perspectivas que nos enriquecem. Portanto, sua cor, religião, gênero, raça, nacionalidade, idade, origem, identidade de gênero, deficiência ou orientação sexual não são barreiras para se juntar à nossa equipe.#VemSerFoursys!Todas as nossas vagas estão abertas para Pessoas com Deficiência (PCD). Caso você se enquadre ou conheça alguém com o perfil, a Foursys é a empresa ideal!Que tal se juntar a nós e se tornar um(a) #FourTalent?Então se liga nessa oportunidade incrível: 👇ResponsabilidadesAnálise de variáveis do agronegócio que impactam diretamente o risco de crédito (ex.: clima, produtividade, sazonalidade, ciclos agrícolas);Incorporação dessas variáveis nos modelos de forma estatisticamente consistente.Desenvolver e sustentar modelos analíticos de risco de crédito;Realizar análises exploratórias e estudos estatísticos aprofundados;Garantir qualidade, governança e rastreabilidade dos modelos;Atuar como referência técnica para o tema de modelagem analítica;Apoiar stakeholders na interpretação e uso dos modelos;Trabalhar em colaboração com times multidisciplinares.Requisitos obrigatóriosInglês avançado ou fluente;Formação sólida em Matemática, Estatística, Ciência de Dados ou áreas correlatas;Experiência comprovada em modelagem estatística e/ou machine learning;Vivência prática com modelos de risco de crédito;Forte capacidade analítica e estatística;Experiência em ambientes de dados complexos;Comunicação clara para traduzir análises técnicas em insights de negócio.Formato de trabalho: Hibrido 3 dias em AlphavilleE temos também o Clube da Four que oferece ótimas vantagens! 👇🩺 Assistência médica;🍲 VR e VA flexível;🏋️ Gympass e Wellz;⚽ Parceria com o SESC;🍣 Descontos em restaurantes;📚 Descontos em cursos técnicos e de ensinos superior;🧠 Descontos em escolas e plataformas de idiomas.E aí, aceita o desafio? Então conclua sua candidatura e #VemSerFoursys! Boa sorte! 🍀Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4371861310,2026-02-18
Cientista de Dados,Mondelēz International,"São Paulo, São Paulo, Brazil",1 week ago,"Job DescriptionAre You Ready to Make It Happen at Mondelēz International?Join our Mission to Lead the Future of Snacking. Make It With Pride.Together with analytics team leaders you will support our business with excellent data models to uncover trends that can drive long-term business results.How You Will ContributeYou will:Execute the business analytics agenda in conjunction with analytics team leadersWork with best-in-class external partners who leverage analytics tools and processesUse models/algorithms to uncover signals/patterns and trends to drive long-term business performanceExecute the business analytics agenda using a methodical approach that conveys to stakeholders what business analytics will deliverWhat You Will BringA desire to drive your future and accelerate your career and the following experience and knowledge:Using data analysis to make recommendations to analytic leadersUnderstanding in best-in-class analytics practicesKnowledge of Indicators (KPI's) and scorecardsKnowledge of BI tools like Tableau, Excel, Alteryx, R, Python, etc. is a plusMore About This RoleSabemos do nosso papel como agentes de transformação para gerar uma mudança positiva, por isso, diversidade, equidade e inclusão são uma de nossas prioridades. Acreditamos na quebra de estereótipos e barreiras para garantir a representatividade da sociedade dentro da nossa empresa. E, para isso, temos um Comitê de Diversidade que atua em quatro frentes, Pessoas com deficiência (PCD), Étnico-Racial, Mulheres e LGBTQIAP+, além de fazer parte do MOVER - Movimento pela Equidade Racial.O que você precisa saber sobre esta função:Nesta função, você será responsável por criar análises quantitativas que utilizem métodos da ciência de dados e estatísticas. Estas análises visam a criação de insights e ferramentas que auxiliam a tomada de decisão e criam impacto positivo no negócio. Você trabalhará em estreita colaboração com stakeholders para entender suas necessidades e transformar dados brutos em informações acionáveis.Responsabilidades:Aplicação de conceitos de ciências de dados e estatística para problemas de negócio.Extração, tratamento e análise de dados de diversas fontes.Identificação de oportunidades de melhoria nos processos de Planning.Suporte aos usuários na utilização dos dashboards e relatórios.Quais ingredientes extras você trará:Buscamos alguém com forte capacidade analítica, que consiga estruturar problemas e propor soluções programáveis. É importante ter proatividade na execução das tarefas, senso de responsabilidade e ownership. Além disso, valorizamos a comunicação clara e eficaz com diferentes públicos.Habilidades e Competências:Forte capacidade analítica e pensamento estruturado.Proatividade e senso de responsabilidade.Habilidade de comunicação e trabalho em equipe.Educação / Certificações:Formação superior completa em áreas como Engenharia, Ciência da Computação, Estatística, Matemática ou áreas correlatas. Diferencial: pós-graduação nas áreas de formação superior citadas anteriormente, especialmente strict sensu.Experiência prática com linguagens de programação, notadamente R e Python.Desejável conhecimento em Supply Chain, com foco em Planning.Domínio do Pacote Office, com Excel avançado (fórmulas, tabelas dinâmicas, etc.).Conhecimento em Inglês (avançado) e/ou Espanhol (desejável).Base de trabalho:Preferencialmente São Paulo/SP em horário administrativo e de maneira híbrida.A Mondelez International está atenta ao Futuro do Trabalho e valoriza o bem-estar de nossas pessoas, buscando proporcionar as melhores experiências. Sendo assim, algumas de nossas vagas administrativas são elegíveis ao modelo híbrido, possibilitando o trabalho remoto em alguns dias da semana.No Relocation support availableBusiness Unit SummaryMondelēz Brasil is Mondelēz International’s fourth largest operation in the world, with approximately 7,500 employees proudly producing, selling and distributing some of the most beloved brands of chewing gum, candies, powdered beverages, cream cheeses, chocolates, cookies and desserts in Brazil. We make the Brazilians’ favorite products such as Bis, Lacta, Oreo, Club Social, Sonho de Valsa, Trakinas, Trident, Halls, Royal, Tang and many others. We are truly part of the lives of Brazilians: You can find our mouth-watering products in more than 700,000 points of sale and we are present in more than 92% of Brazilian homes. Our factories are located in Vitória de Santo Antão, in the state of Pernambuco, and Curitiba, in the state of Paraná. We are also home to one of the company's 11 technology centers around the world, responsible for research and development, so we can continue to create new and innovative products, offering the right snack for the right time, done in the right way.Mondelēz International is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation or preference, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law.Job TypeRegularAnalytics & ModellingAnalytics & Data ScienceShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4371044973,2026-02-18
Pessoa Engenheira Pl (Dados),Comgas,"São Paulo, São Paulo, Brazil",1 week ago,"Promover a governança adequada dos dados e indicadores do cadastro, criando métricas e painéis que auxiliem na administração dos dados da área, bem como das informações geradas pelas operações e construçãoResponsabilidades e atribuiçõesElaborar material com o resultado dos indicadores para os fóruns de ECS (Estruturação de Cessão de Serviço) com time de Construção e Operações;Extrair as bases de Tubo Distribuição, Tubo Ramal, Ponto Ramal e Equipamentos do Geogás, disponibilizadas na pasta de rede;Mapear os processos, dados e cálculo de indicadores;Desenvolver um fluxo para automatizar os resultados e integrá-lo ao sistema FME Server, possibilitando sua disponibilização na plataforma online;Analisar e tratar dos dados/ indicadores;Construir painel através do Power BI e controlar a atualização conforme regras do negocio;Monitorar solicitações de melhorias e correções dos painéis;Reporte para a Engenheira de Conformidade Cadastral responsável pela equipe CEDOC (centro de documentação);Cumprir a legislação e regulamentação pertinentes à área de atuação e atividades sob sua responsabilidade, requisitos dos sistemas de gestão da qualidade, meio ambiente, Programa de Compliance e do Sistema de Gestão Antissuborno, bem como normas e procedimentos de saúde, higiene, segurança do trabalho e utilização de EPI's/EPC's (Equipamento de proteção individual/coletivo), quando a atividade assim o exigir;Desenvolver outras atividades inerentes ao cargo ou a critério de seus superiores, desde que habilitado e em conformidade com o seu conhecimento e experiência.Requisitos e qualificaçõesEnsino Superior em Engenharia + CREA ativo;Experiência em atividades correlatas;Pacote office.DesejávelEstar cursando Pós graduação ou cursos de especialização;Conhecimento de sistemas de georreferenciamento e de tratativas de dados (FME por exemplo).Informações adicionaisAqui, a gente sabe que comer bem faz toda a diferença! 😍Por isso, oferecemos:🍽️ Vale-refeição🛒 Vale alimentaçãoPara nós bem-estar vai muito além do básico 💙, quando o assunto é saúde, você conta com:🩺Assistência médica e odontológica💊Auxílio farmácia👓Auxílio óptico🛡️Seguro de vidaNossoPrograma Equilíbriopromove ações voltadas para a suasaúde física, mental, social e financeira🌱Para manter o corpo em movimento, temosWellhub💪Acreditamos que o descanso é essencial, por isso oferecemosgratificação de férias💰Seu aniversário é especial! Por isso, oferecemosDay Offpara você curtir o seu dia.E para cuidar da mente, você conta com oPrograma Amigo, com apoio psicológico sempre que precisar 🧠🤍Comoempresa cidadã, apoiamos cada fase da vida:👩‍🍼Licença maternidade estendida (180 dias)👨‍🍼Licença paternidade (20 dias)(vale para filhos(as) biológicos(as) ou adotivos(as)É mamãe? Então pode contar também com:🍼Auxílio creche🤱Sala de lactaçãono nosso Centro OperacionalE porque tranquilidade financeira também faz parte do bem-estar 💰✨, oferecemos:📈Participação nos lucros🏦Previdência privada💰Cooperativa de créditoEsperamos você paracrescer junto com a gente🚀💙#vemsercomgás#evoluindoaoseuladoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4359833372,2026-02-18
Dev Mobile,Getnet,"São Paulo, São Paulo, Brazil",1 week ago,"✨ Seu talento impulsiona o nosso futuroAGetneté uma empresa global de tecnologia especializada em soluções de pagamento para o comércio. Fundada no Brasil e presente na América Latina e na Península Ibérica, apoiamos mais de1,3 milhão de comerciantescom serviços completos — da maquininha ao e-commerce.Fazemos parte daPagoNxt, a fintech global do Grupo Santander, e atuamos como um hub de adquirência com forte presença emEspanha, Portugal, Brasil, México, Chile, Argentina e Uruguai.Nossa missão é clara:simplificar os pagamentos com inovação, segurança e escala, ajudando negócios de todos os tamanhos a crescer com agilidade.Oferecemos uma plataforma unificada que integra hardware, software, prevenção à fraude, adquirência, conciliação e serviços financeiros — tudo em um só ecossistema, para que nossos clientes possam focar no crescimento do seu negócio.Fazer parte da Getnet é se juntar a uma empresa que combina a inovação de uma fintech com a solidez de um banco global.Imagine your future. Care for your career. Simplify your journey.Isso significa que você terá a chance de construir soluções de impacto, crescer com oportunidades reais de desenvolvimento e evoluir em uma cultura que valoriza bem-estar, inclusão e clareza.Combinamos flexibilidade, autonomia e colaboração global — para que você possa focar no que importa, se conectar com propósito e ajudar a moldar o futuro.Aqui, você vai encontrar espaço para crescer, oportunidades reais para liderar e uma cultura onde todas as pessoas pertencem e contribuem.✨Se você quer fazer parte da próxima geração de soluções financeiras, este é o lugar certo.Já te imagina sendo Nxter?Na Getnet, estamos buscando uma pessoa para a vaga de Dev Mobile para se juntar ao nosso time.📌O que você vai fazerAnalisar especificações técnicas para poder estimar o trabalho e, principalmente, desenvolver código em Swift para um App do mercado financeiro;Revisar práticas em arquitetura, componentes e código, e propor melhorias para evolução contínua.✅ O que buscamos em você• Possuir no mínimo 4 anos de experiência com desenvolvimento nativo para iOS;• Domínio de Programação Orientada a Objetos;• Domínio da linguagem Swift;• Desenvolvimento de layouts responsivos com Auto Layout e Interface builder (Storyboards, XIBs);• Conhecimento de arquitetura MVVM;• Conhecimento de design patterns (delegate, notification, injeção de dependências);• Gerenciamento de dependências com Cocoapods;• Conhecimento de frameworks nativos Apple e Design Guidelines;• Conhecimento em RESTful API's e JSON parsing;• Gerenciamento de versões na App Store;• Conhecimento em sistema de controle de versão Git (Gitflow);• Inglês técnico intermediário (leitura/escrita);✅ O que pode contar pontos a maisTrabalho em equipe com o uso de metodologia Ágil;Ter trabalhado com acessibilidade ou possuir conhecimento no assunto;Ter trabalhado com bibliotecas como Firebase, Realm, Alamofire;Conhecimento em programação orientada a protocolos;Conhecimento em testes unitários e automatizados;Conhecimento em boas práticas: Code Review, Documentação, Clean swift, SOLID;Conhecimento em bibliotecas para conexão com dispositivos Bluetooth;Conhecimento em ofuscação de código;Conhecimento em repositórios de código como Gitlab ou Bitbucket;Conhecimento em ferramenta para gerenciamento ágil como Jira ou Redmine;🎯 O que oferecemos🩺 Assistência médica🦷 Assistência odontológica💪 Wellhub🥳 Day off de aniversário🚑 Seguro de vida💉 Campanha de vacinação anual🚌 VT🍝 VR/VA💰 Bônus anual👶 Auxílio creche🎅 Vale natalino🤰 Extensão dos períodos de licença maternidade e paternidade🧠 Programa de Apoio Pessoal Especializado (PAPE)🌎 Plataforma Ástex: recurso gratuito para você aprender um novo idioma (inglês, espanhol, francês, italiano, alemão e português)📚 Acesso a uma plataforma de learning conectada a todos os conteúdos do LinkedIn Learning e o'Reilly♨️ Possibilidade de contratação de empréstimos pessoais com juros menores que os de mercado📬 Seguinte passoCandidate-se e se você conhece alguém que possa estar procurando por essa oportunidade, compartilhe.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4370545333,2026-02-18
Freelance Data Scientist (Python & SQL) - AI Trainer,Mindrift,"São Paulo, São Paulo, Brazil",22 hours ago,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency.At Mindrift, innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI.What We DoThe Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Generative AI by tapping into real-world expertise from across the globe.About The RoleGenAI models are improving very quickly, and one of our goals is to make them capable of addressing specialized questions and achieving complex reasoning skills. If you join the platform as a Data Science AI Trainer, you'll have the opportunity to collaborate on these projects.Although every project is unique, you might typically:Design original computational data science problems that simulate real-world analytical workflows across industries (telecom, finance, government, e-commerce, healthcare)Create problems requiring Python programming to solve (using pandas, numpy, scipy, sklearn, statsmodels, matplotlib, seaborn)Ensure problems are computationally intensive and cannot be solved manually within reasonable timeframes (days/weeks)Develop problems requiring non-trivial reasoning chains in data processing, statistical analysis, feature engineering, predictive modeling, and insight extractionCreate deterministic problems with reproducible answers: avoid stochastic elements or require fixed random seeds for exact reproducibilityBase problems on real business challenges: customer analytics, risk assessment, fraud detection, forecasting, optimization, and operational efficiencyDesign end-to-end problems spanning the complete data science pipeline (data ingestion → cleaning → EDA → modeling → validation → deployment considerations)Incorporate big data processing scenarios requiring scalable computational approachesVerify solutions using Python with standard data science libraries and statistical methodsDocument problem statements clearly with realistic business contexts and provide verified correct answers.How To Get StartedSimply apply to this post, qualify, and get the chance to contribute to projects aligned with your skills, on your own schedule. From creating training prompts to refining model responses, you'll help shape the future of AI while ensuring technology benefits everyone.RequirementsYou hold a Master's or PhD Degree in Data Science, Statistics, Mathematics, Computer Science, or related quantitative field.You have at least 5 years of hands-on data science experience with proven business impactYou have portfolio of completed projects and publications showcasing real-world problem-solving.You are proficient in python programming for data science (pandas, numpy, scipy, scikit-learn, statsmodels).You are an expert in statistical analysis and machine learning with deep understanding of algorithms, methods, and their practical applications.You are proficient in SQL and database operations for data manipulation and analysisYou have experience with GenAI technologies (LLMs, RAG, prompt engineering, vector databases)You have good understanding of MLOps practices and model deployment workflowsYou possess knowledge of modern frameworks (TensorFlow, PyTorch, LangChain)Your level of English is advanced (C1) or aboveYou are ready to learn new methods, able to switch between tasks and topics quickly and sometimes work with challenging, complex guidelinesOur freelance role is fully remote so, you just need a laptop, internet connection, time available and enthusiasm to take on a challengeBenefitsWhy this freelance opportunity might be a great fit for you?Get paid for your expertise, with rates that can go up to $21/hour depending on your skills, experience, and project needsTake part in a part-time, remote, freelance project that fits around your primary professional or academic commitmentsWork on advanced AI projects and gain valuable experience that enhances your portfolioInfluence how future AI models understand and communicate in your field of expertiseShow moreShow less",N/A,Remote,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4373976731,2026-02-18
Cientista de Dados Sênior,Associated Nerd Global,"São Paulo, São Paulo, Brazil",4 days ago,"Estamos conectando talentos a uma das consultorias mais dinâmicas do mercado, focada em transformar o ecossistema de negócios através de tecnologia de ponta.Buscamos um Cientista de Dados Sênior para atuar como peça-chave em projetos estratégicos. Para nosso cliente, a Inteligência Artificial não é um acessório, mas o núcleo da entrega. Você terá autonomia para desenhar e evoluir modelos de IA aplicados a CRM, trabalhando em um ambiente que valoriza a agilidade e a visão macro do impacto no cliente.RequisitosFormação: Graduação CompletaExperiência comprovada como Cientista de Dados Sênior;Atuação prática e profunda com IA e Machine Learning como core da solução;Experiência sólida com dados de clientes (CRM);Domínio de AWS, especialmente SageMaker;Programação avançada em Python e bibliotecas de ciência de dados;Capacidade de atuar de forma autônoma e consultiva;Vivência com Data Visualization em nível funcional (exploratório e explicativo).Requisitos DesejáveisExperiência com MLOps e modelos em produção;Vivência com GenAI, LLMs ou sistemas de recomendação;Experiência com ambientes de grande escala de dados;Capacidade de mentorar profissionais mais juniores.BenefíciosContratação PJ;100% remoto;Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4371759980,2026-02-18
Cientista de Dados,innolevels,Greater São Paulo Area,1 month ago,"Nivel de atuacao: Especialistas | Area de atuacao: Tecnologia, Informatica e Internet | Escolaridade minima: Superior Completo | Principais atividades: Estamos contratando Cientista de Dados Senior para a execucao de projetos de transformacao digital, desenvolvendo ferramentas inovadoras para entregar a melhor experiencia para os usuarios da plataforma de uma grande empresa.Para Essa Evolucao, e Necessario Conhecimento EmPython, R e SQL avancado;Machine Learning, estatistica e modelagem preditiva;Big Data: Spark, Hadoop, Databricks;Ferramentas de visualizacao: Power BI, Tableau, Matplotlib, Seaborn;Bancos de dados relacionais e nao relacionais (SQL Server, PostgreSQL, MongoDB);ETL/ELT e pipelines de dados;Cloud computing: AWS, Azure, GCP.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4329274180,2026-02-18
Pesquisador de Campo - Guarulhos FREELA,Zukkin - Inteligência de Preços,"Guarulhos, São Paulo, Brazil",4 months ago,"A vaga é para atuar como Pesquisador de Campo em Guarulhos/SPOferecemos uma remuneração de R$95,00 por diária para a realização das pesquisas. Esse valor contempla 8 horas de trabalho diário, permitindo flexibilidade para conciliar com outras atividades. Nosso formato de contratação é no regime FREELANCER com pagamento efetuado todo dia 10.Segue a rota:SEGUNDA-FEIRASão JoãoQnt itens: 400 itensPrazo: 16:00Parque Santo AgostinhoQnt itens: 475 itensPrazo: 16:00AV BRIGADEIRO FARIA LIMAQnt itens: 400 itensPrazo: 16:00Responsabilidades:Realizar pesquisas de campo para coletar informações sobre preços de produtos e serviços;Registrar e analisar os dados obtidos durante as pesquisas;Identificar tendências de mercado relacionadas aos preços pesquisados;Reportar os resultados das pesquisas à equipe responsável;Manter-se atualizado sobre as práticas de precificação do setor.Requisitos:Experiência prévia em pesquisas de campo ou áreas relacionadas.Conhecimento em técnicas de coleta e análise de dados.Habilidade para trabalhar de forma independente e em equipe.Boa comunicação e capacidade de reportar informações de forma clara.Atenção aos detalhes e capacidade de observação.Ensino médio completo.Interessado(a) em participar do nosso processo seletivo?Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4311524203,2026-02-18
